"REF","S.DATE","CEN.DATE","E.DATE","Month","fMonth","decimal_day","HAUL.TM","binary_HAUL.TM","beta_HAUL.TM","SURF.TM","DIVE.TM","Waterlevel","Tide_cat","Tide_cat_abbr","Air_Temperature","Windspeed","Precipitation","solar_elevation","Night_Day","Sunrise","Sunset","Dawn","Dusk","Light_cat","moon_phase","Moon_cat","Sex","Weight_kg","Length_cm","Location"
"pv68-F53_Iris-14",2019-11-14 16:00:00,2019-11-14 17:00:00,2019-11-14 18:00:00,11,"11",318,0,0,0,22.2,77.8,74.6,"(64,80]","HAT",4.6,5.4,0.7,-15.3688850188153,"2_Night",2019-11-14 07:08:17,2019-11-14 14:54:59,2019-11-14 05:30:34,2019-11-14 16:32:51,"Night",0.96532638424687,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-14 18:00:00,2019-11-14 19:00:00,2019-11-14 20:00:00,11,"11",318,0,0,0,30.8,69.2,72.3,"(64,80]","HAT",4.6,5.4,1.35,-30.5378965177494,"2_Night",2019-11-14 07:08:17,2019-11-14 14:54:59,2019-11-14 05:30:34,2019-11-14 16:32:51,"Night",0.965311039203433,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-14 20:00:00,2019-11-14 21:00:00,2019-11-14 22:00:00,11,"11",318,0,0,0,22.9,77.1,61.2,"(61,64]","MHWS",4.88,4,0.3,-43.4068492938772,"2_Night",2019-11-14 07:08:17,2019-11-14 14:54:59,2019-11-14 05:30:34,2019-11-14 16:32:51,"Night",0.965323978536064,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-14 22:00:00,2019-11-14 23:00:00,2019-11-15 00:00:00,11,"11",318,0,0,0,17.7,82.3,46.8,"(42,50]","MLWN",4.82,3.6,0,-48.9791134794591,"2_Night",2019-11-14 07:08:17,2019-11-14 14:54:59,2019-11-14 05:30:34,2019-11-14 16:32:51,"Night",0.965331606853428,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-15 00:00:00,2019-11-15 01:00:00,2019-11-15 02:00:00,11,"11",319,0,0,0,16.6,83.4,45.6,"(42,50]","MLWN",4.5,4.26666666666667,0.05,-43.7963902424879,"2_Night",2019-11-15 07:10:43,2019-11-15 14:52:53,2019-11-15 05:32:32,2019-11-15 16:31:13,"Night",0.991056313342263,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-15 02:00:00,2019-11-15 03:00:00,2019-11-15 04:00:00,11,"11",319,0,0,0,36,64,49.5,"(42,50]","MLWN",3.9,4.26666666666667,0,-31.1220280226116,"2_Night",2019-11-15 07:10:43,2019-11-15 14:52:53,2019-11-15 05:32:32,2019-11-15 16:31:13,"Night",0.991057729890013,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-15 04:00:00,2019-11-15 05:00:00,2019-11-15 06:00:00,11,"11",319,0,0,0,26.4,73.6,51.8,"(50,56]","MSL",3.96,5.23333333333333,0,-16.0046961568553,"2_Night",2019-11-15 07:10:43,2019-11-15 14:52:53,2019-11-15 05:32:32,2019-11-15 16:31:13,"Night",0.991053103781982,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-15 06:00:00,2019-11-15 07:00:00,2019-11-15 08:00:00,11,"11",319,0,0,0,20.1,79.9,45.9,"(42,50]","MLWN",3.9,4.8,0,-1.7760676391637,"2_Night",2019-11-15 07:10:43,2019-11-15 14:52:53,2019-11-15 05:32:32,2019-11-15 16:31:13,"Dawn",0.991055520943849,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-15 08:00:00,2019-11-15 09:00:00,2019-11-15 10:00:00,11,"11",319,0,0,0,17.5,82.5,28.6,"(20,36]","LAT",4,4.96666666666667,0,8.4047921169968,"1_Day",2019-11-15 07:10:43,2019-11-15 14:52:53,2019-11-15 05:32:32,2019-11-15 16:31:13,"Day",0.991059197728069,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-15 10:00:00,2019-11-15 11:00:00,2019-11-15 12:00:00,11,"11",319,0,0,0,17.4,82.6,13.8,"(-14,20]","LowLow",4.4,5.7,0,12.25730375179,"1_Day",2019-11-15 07:10:43,2019-11-15 14:52:53,2019-11-15 05:32:32,2019-11-15 16:31:13,"Day",0.991058662946383,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-15 12:00:00,2019-11-15 13:00:00,2019-11-15 14:00:00,11,"11",319,0,0,0,18.5,81.5,8.2,"(-14,20]","LowLow",4.8,6.06666666666667,0,8.62659702209014,"1_Day",2019-11-15 07:10:43,2019-11-15 14:52:53,2019-11-15 05:32:32,2019-11-15 16:31:13,"Day",0.99106128867851,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-15 14:00:00,2019-11-15 15:00:00,2019-11-15 16:00:00,11,"11",319,0,0,0,27.4,72.6,19.8,"(-14,20]","LowLow",4.98,6.5,0,-1.35630077493123,"2_Night",2019-11-15 07:10:43,2019-11-15 14:52:53,2019-11-15 05:32:32,2019-11-15 16:31:13,"Dusk",0.99105331343464,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-15 16:00:00,2019-11-15 17:00:00,2019-11-15 18:00:00,11,"11",319,0,0,0,39,61,24.5,"(20,36]","LAT",4.82,7.86666666666667,0,-15.5664369383864,"2_Night",2019-11-15 07:10:43,2019-11-15 14:52:53,2019-11-15 05:32:32,2019-11-15 16:31:13,"Night",0.991064663314621,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-15 18:00:00,2019-11-15 19:00:00,2019-11-15 20:00:00,11,"11",319,0,0,0,28,72,27.7,"(20,36]","LAT",4.54,7.76666666666667,0,-30.737283648814,"2_Night",2019-11-15 07:10:43,2019-11-15 14:52:53,2019-11-15 05:32:32,2019-11-15 16:31:13,"Night",0.991063451614431,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-15 20:00:00,2019-11-15 21:00:00,2019-11-15 22:00:00,11,"11",319,0,0,0,12.9,87.1,19.2,"(-14,20]","LowLow",4.46,7.63333333333333,0,-43.6317580703494,"2_Night",2019-11-15 07:10:43,2019-11-15 14:52:53,2019-11-15 05:32:32,2019-11-15 16:31:13,"Night",0.99105495663011,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-15 22:00:00,2019-11-15 23:00:00,2019-11-16 00:00:00,11,"11",319,0,0,0,10.9,89.1,9.7,"(-14,20]","LowLow",4.46,7.6,0,-49.2343009645022,"2_Night",2019-11-15 07:10:43,2019-11-15 14:52:53,2019-11-15 05:32:32,2019-11-15 16:31:13,"Night",0.99106134224272,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-16 00:00:00,2019-11-16 01:00:00,2019-11-16 02:00:00,11,"11",320,0,0,0,14.6,85.4,5,"(-14,20]","LowLow",4.44,8.43333333333333,0,-44.0494637817307,"2_Night",2019-11-16 07:13:09,2019-11-16 14:50:50,2019-11-16 05:34:29,2019-11-16 16:29:38,"Night",0.999133721159949,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-16 02:00:00,2019-11-16 03:00:00,2019-11-16 04:00:00,11,"11",320,0,0,0,36.4,63.6,19.4,"(-14,20]","LowLow",4.3,8.9,0,-31.3612859989579,"2_Night",2019-11-16 07:13:09,2019-11-16 14:50:50,2019-11-16 05:34:29,2019-11-16 16:29:38,"Night",0.999133363482093,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-16 04:00:00,2019-11-16 05:00:00,2019-11-16 06:00:00,11,"11",320,0,0,0,35.7,64.3,28,"(20,36]","LAT",3.9,7.86666666666667,0,-16.241954979851,"2_Night",2019-11-16 07:13:09,2019-11-16 14:50:50,2019-11-16 05:34:29,2019-11-16 16:29:38,"Night",0.999132789240681,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-16 06:00:00,2019-11-16 07:00:00,2019-11-16 08:00:00,11,"11",320,0,0,0,35.4,64.6,41.9,"(39,42]","MLW",3.66,7.73333333333333,0.45,-2.0405366192924,"2_Night",2019-11-16 07:13:09,2019-11-16 14:50:50,2019-11-16 05:34:29,2019-11-16 16:29:38,"Dawn",0.999133351857202,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-16 08:00:00,2019-11-16 09:00:00,2019-11-16 10:00:00,11,"11",320,0,0,0,21.3,78.7,34.7,"(20,36]","LAT",3.64,7.26666666666667,0.85,8.15264451612278,"1_Day",2019-11-16 07:13:09,2019-11-16 14:50:50,2019-11-16 05:34:29,2019-11-16 16:29:38,"Day",0.999133001905752,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-16 10:00:00,2019-11-16 11:00:00,2019-11-16 12:00:00,11,"11",320,0,0,0,18.3,81.7,25.4,"(20,36]","LAT",3.44,8.86666666666667,1.1,12.0058803258476,"1_Day",2019-11-16 07:13:09,2019-11-16 14:50:50,2019-11-16 05:34:29,2019-11-16 16:29:38,"Day",0.999132911457918,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-16 12:00:00,2019-11-16 13:00:00,2019-11-16 14:00:00,11,"11",320,0,0,0,21.9,78.1,22.8,"(20,36]","LAT",3.46,8.03333333333333,0.45,8.39575023510001,"1_Day",2019-11-16 07:13:09,2019-11-16 14:50:50,2019-11-16 05:34:29,2019-11-16 16:29:38,"Day",0.999132786536481,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-16 14:00:00,2019-11-16 15:00:00,2019-11-16 16:00:00,11,"11",320,0,0,0,11.7,88.3,32.9,"(20,36]","LAT",3.64,8.6,0.45,-1.58876370384611,"2_Night",2019-11-16 07:13:09,2019-11-16 14:50:50,2019-11-16 05:34:29,2019-11-16 16:29:38,"Dusk",0.999133526988523,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-16 16:00:00,2019-11-16 17:00:00,2019-11-16 18:00:00,11,"11",320,0,0,0,14.3,85.7,39.3,"(39,42]","MLW",3.98,9.46666666666667,0.25,-15.7575099748837,"2_Night",2019-11-16 07:13:09,2019-11-16 14:50:50,2019-11-16 05:34:29,2019-11-16 16:29:38,"Night",0.999133411335526,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-16 18:00:00,2019-11-16 19:00:00,2019-11-16 20:00:00,11,"11",320,0,0,0,37.7,62.3,54.9,"(50,56]","MSL",3.92,10.3,0.7,-30.9300493989457,"2_Night",2019-11-16 07:13:09,2019-11-16 14:50:50,2019-11-16 05:34:29,2019-11-16 16:29:38,"Night",0.999133432281999,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-16 20:00:00,2019-11-16 21:00:00,2019-11-16 22:00:00,11,"11",320,0,0,0,66.7,33.3,59.6,"(59,61]","MHW",3.72,10.2666666666667,0.55,-43.850139944585,"2_Night",2019-11-16 07:13:09,2019-11-16 14:50:50,2019-11-16 05:34:29,2019-11-16 16:29:38,"Night",0.999133223467608,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-16 22:00:00,2019-11-16 23:00:00,2019-11-17 00:00:00,11,"11",320,0,0,0,38,62,51.7,"(50,56]","MSL",3.4,9.33333333333333,0.75,-49.4839644810065,"2_Night",2019-11-16 07:13:09,2019-11-16 14:50:50,2019-11-16 05:34:29,2019-11-16 16:29:38,"Night",0.99913318869196,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-17 00:00:00,2019-11-17 01:00:00,2019-11-17 02:00:00,11,"11",321,0,0,0,31.1,68.9,43.7,"(42,50]","MLWN",3.44,8.76666666666667,0.1,-44.2984955153097,"2_Night",2019-11-17 07:15:33,2019-11-17 14:48:49,2019-11-17 05:36:25,2019-11-17 16:28:06,"Night",0.989496974219466,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-17 02:00:00,2019-11-17 03:00:00,2019-11-17 04:00:00,11,"11",321,0,0,0,31.7,68.3,53.8,"(50,56]","MSL",3.4,8.33333333333333,0,-31.5974087911683,"2_Night",2019-11-17 07:15:33,2019-11-17 14:48:49,2019-11-17 05:36:25,2019-11-17 16:28:06,"Night",0.989503228514691,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-17 04:00:00,2019-11-17 05:00:00,2019-11-17 06:00:00,11,"11",321,0,0,0,65.7,34.3,62.6,"(61,64]","MHWS",3.24,6.66666666666667,0,-16.476215468288,"2_Night",2019-11-17 07:15:33,2019-11-17 14:48:49,2019-11-17 05:36:25,2019-11-17 16:28:06,"Night",0.989495659170929,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-17 06:00:00,2019-11-17 07:00:00,2019-11-17 08:00:00,11,"11",321,0,0,0,36.8,63.2,70.2,"(64,80]","HAT",3.34,5.9,0,-2.29748192575359,"2_Night",2019-11-17 07:15:33,2019-11-17 14:48:49,2019-11-17 05:36:25,2019-11-17 16:28:06,"Dawn",0.989501098868262,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-17 08:00:00,2019-11-17 09:00:00,2019-11-17 10:00:00,11,"11",321,0,0,0,27.8,72.2,55,"(50,56]","MSL",3.44,5.53333333333333,0.1,7.90506724861329,"1_Day",2019-11-17 07:15:33,2019-11-17 14:48:49,2019-11-17 05:36:25,2019-11-17 16:28:06,"Day",0.989488507925028,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-17 10:00:00,2019-11-17 11:00:00,2019-11-17 12:00:00,11,"11",321,0,0,0,29.3,70.7,39.8,"(39,42]","MLW",4.06,4.03333333333333,0.05,11.7599696539873,"1_Day",2019-11-17 07:15:33,2019-11-17 14:48:49,2019-11-17 05:36:25,2019-11-17 16:28:06,"Day",0.989487816239077,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-17 12:00:00,2019-11-17 13:00:00,2019-11-17 14:00:00,11,"11",321,61.1,0,0.611,12.8,26.1,29.5,"(20,36]","LAT",4.94,2.33333333333333,0,8.17108025006759,"1_Day",2019-11-17 07:15:33,2019-11-17 14:48:49,2019-11-17 05:36:25,2019-11-17 16:28:06,"Day",0.989487576442923,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-17 14:00:00,2019-11-17 15:00:00,2019-11-17 16:00:00,11,"11",321,100,1,1,0,0,34.9,"(20,36]","LAT",5.14,1.93333333333333,0,-1.80912384494603,"2_Night",2019-11-17 07:15:33,2019-11-17 14:48:49,2019-11-17 05:36:25,2019-11-17 16:28:06,"Dusk",0.98948741821019,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-17 16:00:00,2019-11-17 17:00:00,2019-11-17 18:00:00,11,"11",321,100,1,1,0,0,41.4,"(39,42]","MLW",3.6,1.3,0,-15.9420322960291,"2_Night",2019-11-17 07:15:33,2019-11-17 14:48:49,2019-11-17 05:36:25,2019-11-17 16:28:06,"Night",0.989503347801551,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-17 18:00:00,2019-11-17 19:00:00,2019-11-17 20:00:00,11,"11",321,100,1,1,0,0,49.2,"(42,50]","MLWN",3.18,1.8,0,-31.1161190241375,"2_Night",2019-11-17 07:15:33,2019-11-17 14:48:49,2019-11-17 05:36:25,2019-11-17 16:28:06,"Night",0.989494041380979,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-17 20:00:00,2019-11-17 21:00:00,2019-11-17 22:00:00,11,"11",321,100,1,1,0,0,48.7,"(42,50]","MLWN",3.3,1.9,0,-44.0618990203208,"2_Night",2019-11-17 07:15:33,2019-11-17 14:48:49,2019-11-17 05:36:25,2019-11-17 16:28:06,"Night",0.989499287001553,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-17 22:00:00,2019-11-17 23:00:00,2019-11-18 00:00:00,11,"11",321,24.9,0,0.249,39,36.1,40,"(39,42]","MLW",3.58,3.9,0,-49.7279908739947,"2_Night",2019-11-17 07:15:33,2019-11-17 14:48:49,2019-11-17 05:36:25,2019-11-17 16:28:06,"Night",0.989503019685744,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-18 00:00:00,2019-11-18 01:00:00,2019-11-18 02:00:00,11,"11",322,0,0,0,37.5,62.5,24.9,"(20,36]","LAT",3.5,5.96666666666667,0,-44.5433872479012,"2_Night",2019-11-18 07:17:56,2019-11-18 14:46:51,2019-11-18 05:38:20,2019-11-18 16:26:36,"Night",0.962534577143295,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-18 02:00:00,2019-11-18 03:00:00,2019-11-18 04:00:00,11,"11",322,0,0,0,64.6,35.4,20.7,"(20,36]","LAT",3.68,6.93333333333333,0,-31.8303047644804,"2_Night",2019-11-18 07:17:56,2019-11-18 14:46:51,2019-11-18 05:38:20,2019-11-18 16:26:36,"Night",0.96256319614365,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-18 04:00:00,2019-11-18 05:00:00,2019-11-18 06:00:00,11,"11",322,0,0,0,65.8,34.2,23.1,"(20,36]","LAT",2.9,7.56666666666667,0.6,-16.7073793391191,"2_Night",2019-11-18 07:17:56,2019-11-18 14:46:51,2019-11-18 05:38:20,2019-11-18 16:26:36,"Night",0.962532735185145,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-18 06:00:00,2019-11-18 07:00:00,2019-11-18 08:00:00,11,"11",322,0,0,0,25.6,74.4,31,"(20,36]","LAT",2.64,8.5,0.55,-2.54794385822613,"2_Night",2019-11-18 07:17:56,2019-11-18 14:46:51,2019-11-18 05:38:20,2019-11-18 16:26:36,"Dawn",0.962543783648886,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-18 08:00:00,2019-11-18 09:00:00,2019-11-18 10:00:00,11,"11",322,0,0,0,21.8,78.2,41.6,"(39,42]","MLW",3.32,8.33333333333333,0.35,7.66217149390336,"1_Day",2019-11-18 07:17:56,2019-11-18 14:46:51,2019-11-18 05:38:20,2019-11-18 16:26:36,"Day",0.962553108534795,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-18 10:00:00,2019-11-18 11:00:00,2019-11-18 12:00:00,11,"11",322,0,0,0,17.8,82.2,35,"(20,36]","LAT",3.94,9.66666666666667,0.4,11.5196725372243,"1_Day",2019-11-18 07:17:56,2019-11-18 14:46:51,2019-11-18 05:38:20,2019-11-18 16:26:36,"Day",0.962552538601084,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-18 12:00:00,2019-11-18 13:00:00,2019-11-18 14:00:00,11,"11",322,0,0,0,18.8,81.2,20.9,"(20,36]","LAT",4.42,7.73333333333333,0.3,7.95267401851294,"1_Day",2019-11-18 07:17:56,2019-11-18 14:46:51,2019-11-18 05:38:20,2019-11-18 16:26:36,"Day",0.962557009828989,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-18 14:00:00,2019-11-18 15:00:00,2019-11-18 16:00:00,11,"11",322,0,0,0,35,65,19.2,"(-14,20]","LowLow",5.06,6.53333333333333,0.8,-2.01905495938848,"2_Night",2019-11-18 07:17:56,2019-11-18 14:46:51,2019-11-18 05:38:20,2019-11-18 16:26:36,"Dusk",0.962533316748845,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-18 16:00:00,2019-11-18 17:00:00,2019-11-18 18:00:00,11,"11",322,0,0,0,48.9,51.1,29,"(20,36]","LAT",5.8,6.26666666666667,0.75,-16.1199354194018,"2_Night",2019-11-18 07:17:56,2019-11-18 14:46:51,2019-11-18 05:38:20,2019-11-18 16:26:36,"Night",0.962556333643937,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-18 18:00:00,2019-11-18 19:00:00,2019-11-18 20:00:00,11,"11",322,0,0,0,41.5,58.5,41.1,"(39,42]","MLW",6.12,5.4,1.6,-31.2954215248726,"2_Night",2019-11-18 07:17:56,2019-11-18 14:46:51,2019-11-18 05:38:20,2019-11-18 16:26:36,"Night",0.962538574594106,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-18 20:00:00,2019-11-18 21:00:00,2019-11-18 22:00:00,11,"11",322,0,0,0,17.4,82.6,54.2,"(50,56]","MSL",6.14,5.16666666666667,2.35,-44.2669425135516,"2_Night",2019-11-18 07:17:56,2019-11-18 14:46:51,2019-11-18 05:38:20,2019-11-18 16:26:36,"Night",0.962563415425391,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-18 22:00:00,2019-11-18 23:00:00,2019-11-19 00:00:00,11,"11",322,0,0,0,53.7,46.3,54,"(50,56]","MSL",6.36,4.76666666666667,1.9,-49.9662676245607,"2_Night",2019-11-18 07:17:56,2019-11-18 14:46:51,2019-11-18 05:38:20,2019-11-18 16:26:36,"Night",0.962560805233196,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-19 00:00:00,2019-11-19 01:00:00,2019-11-19 02:00:00,11,"11",323,0,0,0,60.5,39.5,36.6,"(36,39]","MLWS",6,5.5,1,-44.7840397450586,"2_Night",2019-11-19 07:20:19,2019-11-19 14:44:56,2019-11-19 05:40:13,2019-11-19 16:25:10,"Night",0.919105200067871,"LQ","F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-19 02:00:00,2019-11-19 03:00:00,2019-11-19 04:00:00,11,"11",323,0,0,0,30.4,69.6,31,"(20,36]","LAT",6.08,5.63333333333333,0.4,-32.059880915217,"2_Night",2019-11-19 07:20:19,2019-11-19 14:44:56,2019-11-19 05:40:13,2019-11-19 16:25:10,"Night",0.919093433105994,"LQ","F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-19 04:00:00,2019-11-19 05:00:00,2019-11-19 06:00:00,11,"11",323,0,0,0,47.7,52.3,48,"(42,50]","MLWN",6.04,5.06666666666667,0.4,-16.9353472025651,"2_Night",2019-11-19 07:20:19,2019-11-19 14:44:56,2019-11-19 05:40:13,2019-11-19 16:25:10,"Night",0.919095385826774,"LQ","F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-19 06:00:00,2019-11-19 07:00:00,2019-11-19 08:00:00,11,"11",323,0,0,0,38.5,61.5,62.7,"(61,64]","MHWS",5.86,NA,0.45,-2.79256350991643,"2_Night",2019-11-19 07:20:19,2019-11-19 14:44:56,2019-11-19 05:40:13,2019-11-19 16:25:10,"Dawn",0.919113625115716,"LQ","F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-19 08:00:00,2019-11-19 09:00:00,2019-11-19 10:00:00,11,"11",323,0,0,0,17.8,82.2,77,"(64,80]","HAT",6.1,6.73333333333333,0.8,7.42406748820414,"1_Day",2019-11-19 07:20:19,2019-11-19 14:44:56,2019-11-19 05:40:13,2019-11-19 16:25:10,"Day",0.919125791252412,"LQ","F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-19 10:00:00,2019-11-19 11:00:00,2019-11-19 12:00:00,11,"11",323,0,0,0,19.4,80.6,79,"(64,80]","HAT",5.92,4.16666666666667,1.1,11.2850882096201,"1_Day",2019-11-19 07:20:19,2019-11-19 14:44:56,2019-11-19 05:40:13,2019-11-19 16:25:10,"Day",0.919093550898442,"LQ","F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-19 12:00:00,2019-11-19 13:00:00,2019-11-19 14:00:00,11,"11",323,0,0,0,19.4,80.6,68.4,"(64,80]","HAT",6.02,5.13333333333333,0.15,7.74061574159123,"1_Day",2019-11-19 07:20:19,2019-11-19 14:44:56,2019-11-19 05:40:13,2019-11-19 16:25:10,"Day",0.919088006010599,"LQ","F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-19 14:00:00,2019-11-19 15:00:00,2019-11-19 16:00:00,11,"11",323,0,0,0,68.2,31.8,61.9,"(61,64]","MHWS",6.26,5.56666666666667,0.15,-2.21958265533553,"2_Night",2019-11-19 07:20:19,2019-11-19 14:44:56,2019-11-19 05:40:13,2019-11-19 16:25:10,"Dusk",0.919087038789281,"LQ","F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-19 16:00:00,2019-11-19 17:00:00,2019-11-19 18:00:00,11,"11",323,0,0,0,29.7,70.3,71,"(64,80]","HAT",6.62,5.76666666666667,0.05,-16.2911542878762,"2_Night",2019-11-19 07:20:19,2019-11-19 14:44:56,2019-11-19 05:40:13,2019-11-19 16:25:10,"Night",0.919088689544978,"LQ","F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-19 18:00:00,2019-11-19 19:00:00,2019-11-19 20:00:00,11,"11",323,0,0,0,47.4,52.6,79.5,"(64,80]","HAT",6.66,7.1,0,-31.4678897376668,"2_Night",2019-11-19 07:20:19,2019-11-19 14:44:56,2019-11-19 05:40:13,2019-11-19 16:25:10,"Night",0.919117821699082,"LQ","F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-19 20:00:00,2019-11-19 21:00:00,2019-11-19 22:00:00,11,"11",323,0,0,0,20,80,87.5,"(80,140]","HighHigh",6.4,5.26666666666667,0,-44.4651808992291,"2_Night",2019-11-19 07:20:19,2019-11-19 14:44:56,2019-11-19 05:40:13,2019-11-19 16:25:10,"Night",0.919118038495899,"LQ","F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-19 22:00:00,2019-11-19 23:00:00,2019-11-20 00:00:00,11,"11",323,0,0,0,29,71,87.8,"(80,140]","HighHigh",5.86,4.16666666666667,0.4,-50.1986829794222,"2_Night",2019-11-19 07:20:19,2019-11-19 14:44:56,2019-11-19 05:40:13,2019-11-19 16:25:10,"Night",0.919097628587549,"LQ","F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-20 00:00:00,2019-11-20 01:00:00,2019-11-20 02:00:00,11,"11",324,0,0,0,49.3,50.7,78.9,"(64,80]","HAT",5.14,3.66666666666667,0.1,-45.0203527857474,"2_Night",2019-11-20 07:22:40,2019-11-20 14:43:03,2019-11-20 05:42:05,2019-11-20 16:23:47,"Night",0.860377952528614,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-20 02:00:00,2019-11-20 03:00:00,2019-11-20 04:00:00,11,"11",324,0,0,0,65.5,34.5,60.2,"(59,61]","MHW",4.24,3.6,0.05,-32.2860429227,"2_Night",2019-11-20 07:22:40,2019-11-20 14:43:03,2019-11-20 05:42:05,2019-11-20 16:23:47,"Night",0.860374877883808,NA,"F",53,120,"Bolaerne_2019"
"pv68-F53_Iris-14",2019-11-20 04:00:00,2019-11-20 05:00:00,2019-11-20 06:00:00,11,"11",324,0,0,0,32.5,67.5,52,"(50,56]","MSL",3.48,3.63333333333333,0,-17.1600186401297,"2_Night",2019-11-20 07:22:40,2019-11-20 14:43:03,2019-11-20 05:42:05,2019-11-20 16:23:47,"Night",0.860334684482972,NA,"F",53,120,"Bolaerne_2019"
