"REF","S.DATE","E.DATE","lat","lon"
"pv35-01-11","13/09/2012 17:30","13/09/2012 20:37",70.1482048,25.15466499
"pv35-01-11","14/09/2012 02:55","14/09/2012 03:30",70.14804077,25.15497971
"pv35-01-11","14/09/2012 03:50","14/09/2012 10:17",70.15215302,25.15171528
"pv35-01-11","26/09/2012 08:53","26/09/2012 16:50",70.14828873,25.15436983
"pv35-01-11","26/09/2012 17:23","26/09/2012 19:18",70.15218353,25.15221977
"pv35-01-11","26/09/2012 20:15","26/09/2012 21:29",70.14840698,25.15325928
"pv35-01-11","26/09/2012 21:30","26/09/2012 22:18",70.14810944,25.15496063
"pv35-01-11","27/09/2012 03:18","27/09/2012 06:58",70.14826457,25.15464656
"pv35-01-11","27/09/2012 06:59","27/09/2012 09:03",70.14853668,25.15353966
"pv35-01-11","27/09/2012 09:04","27/09/2012 09:57",70.14848328,25.15382004
"pv35-01-11","27/09/2012 11:16","27/09/2012 12:22",70.14829254,25.15352058
"pv35-01-11","27/09/2012 12:53","27/09/2012 22:44",70.14824677,25.15448523
"pv35-01-11","28/09/2012 04:02","28/09/2012 06:06",70.14849472,25.15307045
"pv35-01-11","28/09/2012 06:11","28/09/2012 09:42",70.14805222,25.15395451
"pv35-01-11","28/09/2012 09:43","28/09/2012 10:30",70.1481032,25.15351517
"pv35-01-11","29/09/2012 02:19","29/09/2012 11:52",70.14808146,25.15379651
"pv35-01-11","29/09/2012 17:48","29/09/2012 23:15",70.1484642,25.15356922
"pv35-01-11","01/10/2012 02:36","01/10/2012 05:19",70.14817047,25.15430069
"pv35-01-11","01/10/2012 05:20","01/10/2012 08:48",70.14837901,25.15426318
"pv35-01-11","01/10/2012 09:11","01/10/2012 12:00",70.14852142,25.15350914
"pv35-01-11","01/10/2012 17:13","02/10/2012 01:04",70.14804459,25.15491962
"pv35-01-11","14/10/2012 12:12","14/10/2012 22:33",70.15558116,25.15444311
"pv35-01-11","15/10/2012 03:04","15/10/2012 09:01",70.15566254,25.15365664
"pv35-01-11","15/10/2012 09:53","15/10/2012 10:55",70.15548706,25.15360069
"pv35-01-11","15/10/2012 10:56","15/10/2012 12:02",70.15570068,25.15383434
"pv35-01-11","15/10/2012 17:31","15/10/2012 23:04",70.15542221,25.15400982
"pv35-01-11","16/10/2012 15:42","16/10/2012 16:12",70.15608978,25.15389061
"pv35-01-11","16/10/2012 16:24","17/10/2012 01:51",70.14808019,25.15462494
"pv35-01-11","17/10/2012 02:40","17/10/2012 08:37",70.14844894,25.15395069
"pv35-01-11","17/10/2012 09:02","17/10/2012 12:42",70.14846039,25.15422592
"pv35-01-11","17/10/2012 16:54","18/10/2012 01:15",70.14846802,25.15452003
"pv35-01-11","18/10/2012 17:04","19/10/2012 04:07",70.1482666,25.15387383
"pv35-01-11","19/10/2012 14:01","19/10/2012 15:03",70.14842987,25.15424919
"pv35-01-11","19/10/2012 15:04","19/10/2012 16:47",70.14807129,25.15439034
"pv35-01-11","19/10/2012 18:37","19/10/2012 21:38",70.14818827,25.15438016
"pv35-01-11","19/10/2012 21:38","20/10/2012 01:12",70.14878082,25.15469933
"pv35-01-11","20/10/2012 20:57","21/10/2012 02:24",70.14805857,25.15406672
"pv35-01-11","21/10/2012 22:04","22/10/2012 01:53",70.15210724,25.1516304
"pv35-01-11","22/10/2012 02:16","22/10/2012 02:42",70.14858627,25.15452576
"pv35-01-11","22/10/2012 06:07","22/10/2012 06:40",70.14841461,25.15379429
"pv35-01-11","22/10/2012 09:33","22/10/2012 18:00",70.14818573,25.15457662
"pv35-01-11","22/10/2012 20:45","22/10/2012 22:55",70.14815521,25.15483475
"pv35-01-11","22/10/2012 23:03","23/10/2012 02:31",70.1482048,25.15483475
"pv35-01-11","29/10/2012 02:05","29/10/2012 03:07",70.92198181,24.803545
"pv35-01-11","04/11/2012 21:51","04/11/2012 22:14",70.91862106,24.60457516
"pv35-01-11","06/11/2012 07:58","06/11/2012 09:47",70.91680145,24.61217976
"pv35-01-11","07/11/2012 07:23","07/11/2012 09:33",70.91744804,24.61357975
"pv35-01-11","13/11/2012 18:23","13/11/2012 22:00",70.14801788,25.15408421
"pv35-01-11","13/11/2012 22:00","13/11/2012 23:14",70.14813995,25.15440941
"pv35-01-11","13/11/2012 23:14","14/11/2012 00:01",70.14817047,25.15497017
"pv35-01-11","14/11/2012 00:02","14/11/2012 04:30",70.14796066,25.15431976
"pv35-01-11","14/11/2012 04:33","14/11/2012 07:28",70.14808273,25.15463924
"pv35-01-11","14/11/2012 07:51","14/11/2012 10:58",70.1485672,25.15398026
"pv35-01-11","14/11/2012 17:30","14/11/2012 23:51",70.15217845,25.15146001
"pv35-01-11","15/11/2012 05:11","15/11/2012 12:32",70.15205129,25.15106964
"pv35-01-11","15/11/2012 17:18","16/11/2012 02:27",70.14809672,25.15471522
"pv35-01-11","16/11/2012 06:50","16/11/2012 12:05",70.14817301,25.15477626
"pv35-01-11","16/11/2012 18:25","17/11/2012 01:10",70.14815521,25.15466309
"pv35-01-11","17/11/2012 06:23","17/11/2012 09:45",70.14816284,25.15486399
"pv35-01-11","17/11/2012 09:59","17/11/2012 13:42",70.15239334,25.15149021
"pv35-01-11","17/11/2012 19:59","18/11/2012 01:20",70.15216319,25.15145365
"pv35-01-11","18/11/2012 08:47","18/11/2012 14:50",70.15219879,25.15149498
"pv35-01-11","18/11/2012 20:06","18/11/2012 20:26",70.14837646,25.15337944
"pv35-01-11","18/11/2012 20:48","18/11/2012 23:10",70.14820862,25.15521049
"pv35-01-11","20/11/2012 01:56","20/11/2012 02:53",70.14836121,25.15321922
"pv35-01-11","20/11/2012 07:08","20/11/2012 08:16",70.15196991,25.15114975
"pv35-01-11","20/11/2012 08:14","20/11/2012 16:05",70.15203476,25.15072441
"pv35-01-11","20/11/2012 21:59","21/11/2012 04:56",70.14839172,25.15480042
"pv35-01-11","02/12/2012 12:47","02/12/2012 13:40",70.86742401,25.02548027
"pv35-01-11","03/12/2012 05:42","03/12/2012 06:11",70.86752319,25.02923012
"pv35-01-11","03/12/2012 10:00","03/12/2012 11:55",70.86741638,25.02547073
"pv35-01-11","03/12/2012 11:57","03/12/2012 14:10",70.8670222,25.02532005
"pv35-01-11","03/12/2012 20:50","03/12/2012 21:28",70.86708069,25.02537918
"pv35-01-11","05/12/2012 01:48","05/12/2012 03:12",70.86736298,25.02520943
"pv35-01-11","05/12/2012 03:12","05/12/2012 03:57",70.86727142,25.02563095
"pv35-01-11","05/12/2012 12:06","05/12/2012 13:20",70.86747742,25.02537537
"pv35-01-11","06/12/2012 10:22","06/12/2012 11:59",70.8673172,25.02549458
"pv35-01-11","09/12/2012 14:16","09/12/2012 16:26",70.86741257,25.02492428
"pv35-01-11","09/12/2012 16:25","09/12/2012 17:09",70.86746216,25.02506065
"pv35-01-11","13/12/2012 13:37","13/12/2012 14:15",70.86776733,25.03042984
"pv35-01-11","13/12/2012 22:18","13/12/2012 23:08",70.86820984,25.02440071
"pv35-01-11","13/12/2012 23:08","13/12/2012 23:59",70.86734772,25.02535439
"pv35-01-11","16/12/2012 21:26","16/12/2012 23:42",70.86755371,25.02502537
"pv35-01-11","17/12/2012 03:43","17/12/2012 04:48",70.86773682,25.03026962
"pv35-01-11","17/12/2012 10:02","17/12/2012 11:31",70.86751175,25.02548504
"pv35-01-11","17/12/2012 11:32","17/12/2012 12:29",70.86758423,25.02519989
"pv35-01-11","17/12/2012 12:30","17/12/2012 13:20",70.86747742,25.02388954
"pv35-01-11","18/12/2012 09:03","18/12/2012 12:52",70.86736298,25.02514076
"pv35-01-11","18/12/2012 12:52","18/12/2012 14:24",70.86752319,25.02571011
"pv35-01-11","19/12/2012 09:00","19/12/2012 15:03",70.86737442,25.02540016
"pv35-01-11","20/12/2012 10:52","20/12/2012 14:35",70.8674825,25.02525012
"pv35-01-11","20/12/2012 14:39","20/12/2012 15:03",70.86730194,25.0250206
"pv35-01-11","21/12/2012 08:02","21/12/2012 15:35",70.86737366,25.02554207
"pv35-01-11","23/12/2012 08:09","23/12/2012 09:29",70.86743164,25.02532959
"pv35-01-11","26/12/2012 06:14","26/12/2012 08:27",70.15254593,25.15219975
"pv35-01-11","26/12/2012 15:50","26/12/2012 16:44",70.14808655,25.15448952
"pv35-01-11","26/12/2012 17:07","26/12/2012 21:32",70.15229416,25.15122986
"pv35-01-11","27/12/2012 04:27","27/12/2012 09:07",70.15221786,25.15152454
"pv35-01-11","28/12/2012 16:40","29/12/2012 01:19",70.15210978,25.15142632
"pv35-01-11","29/12/2012 04:47","29/12/2012 12:14",70.15210342,25.15137005
"pv35-01-11","29/12/2012 21:40","29/12/2012 23:23",70.15261841,25.1517601
"pv35-01-11","31/12/2012 11:49","31/12/2012 13:38",70.15232086,25.15114021
"pv35-01-11","31/12/2012 17:36","31/12/2012 22:27",70.14844894,25.15371418
"pv35-01-11","31/12/2012 22:33","01/01/2013 02:10",70.15215492,25.15156794
"pv35-01-11","01/01/2013 11:40","01/01/2013 13:23",70.15248871,25.1510601
"pv35-01-11","01/01/2013 13:23","01/01/2013 13:55",70.15217972,25.15124035
"pv35-01-11","01/01/2013 17:24","01/01/2013 17:41",70.14801788,25.15415001
"pv35-01-11","01/01/2013 18:30","01/01/2013 21:10",70.14842224,25.15377998
"pv35-01-11","01/01/2013 21:24","02/01/2013 01:34",70.15238444,25.15136337
"pv35-01-11","02/01/2013 09:54","02/01/2013 10:23",70.15569019,25.15491889
"pv35-01-11","02/01/2013 10:40","02/01/2013 13:38",70.15660858,25.15387917
"pv35-01-11","02/01/2013 19:40","03/01/2013 05:07",70.15199661,25.15165997
"pv35-01-11","04/01/2013 13:14","04/01/2013 13:44",70.14810944,25.15442085
"pv35-01-11","04/01/2013 21:51","05/01/2013 03:24",70.1522878,25.1517601
"pv35-01-11","05/01/2013 13:08","05/01/2013 15:36",70.1518631,25.15166092
"pv35-01-11","05/01/2013 18:46","05/01/2013 19:01",70.15230443,25.15131538
"pv35-01-11","05/01/2013 23:21","06/01/2013 05:06",70.15213013,25.15171051
"pv35-01-11","07/01/2013 08:08","07/01/2013 08:41",70.15235138,25.1520195
"pv35-01-11","07/01/2013 08:42","07/01/2013 11:34",70.15205383,25.15180492
"pv35-01-11","07/01/2013 11:36","07/01/2013 14:31",70.15211868,25.15146542
"pv35-01-11","08/01/2013 01:57","08/01/2013 06:10",70.15653229,25.15406036
"pv35-01-11","08/01/2013 17:54","08/01/2013 19:24",70.15236092,25.15223455
"pv35-01-11","09/01/2013 01:37","09/01/2013 07:58",70.1521492,25.15166473
"pv35-01-11","29/01/2013 06:34","29/01/2013 07:30",70.88375473,24.67011452
"pv35-01-11","31/01/2013 22:47","01/02/2013 05:20",70.17789205,25.15257327
"pv35-01-11","01/02/2013 05:47","01/02/2013 08:51",70.17718506,25.15580559
"pv35-01-11","01/02/2013 14:49","01/02/2013 18:23",70.15317535,25.13074493
"pv35-01-11","01/02/2013 19:17","01/02/2013 20:32",70.15203094,25.1507206
"pv35-01-11","01/02/2013 20:33","02/02/2013 03:48",70.15205002,25.15187454
"pv35-01-11","03/02/2013 11:56","03/02/2013 15:45",70.15223694,25.15126514
"pv35-01-11","03/02/2013 21:49","03/02/2013 23:03",70.1525116,25.1516304
"pv35-01-11","05/02/2013 23:54","06/02/2013 08:15",70.1523056,25.15182495
"pv35-01-11","06/02/2013 13:39","06/02/2013 17:43",70.15222168,25.15171051
"pv35-01-11","09/02/2013 17:08","09/02/2013 19:03",70.15206146,25.15143013
"pv35-01-11","10/02/2013 04:55","10/02/2013 10:58",70.15232086,25.15133572
"pv35-01-11","10/02/2013 15:37","10/02/2013 19:38",70.15216827,25.15111923
"pv35-01-11","10/02/2013 20:21","10/02/2013 21:41",70.15273285,25.15222931
"pv35-01-11","11/02/2013 03:11","11/02/2013 06:00",70.16744232,25.13784981
"pv35-01-11","12/02/2013 03:15","12/02/2013 10:18",70.15511322,25.12321663
"pv35-01-11","12/02/2013 10:26","12/02/2013 13:15",70.15544128,25.12211037
"pv35-01-11","15/02/2013 22:51","16/02/2013 01:37",70.15238953,25.15166569
"pv35-01-11","16/02/2013 06:37","16/02/2013 06:58",70.15222168,25.1517601
"pv35-01-11","16/02/2013 07:07","16/02/2013 15:34",70.15196228,25.15123685
"pv35-01-11","17/02/2013 09:10","17/02/2013 10:28",70.15215302,25.15090942
"pv35-01-11","17/02/2013 10:34","17/02/2013 12:35",70.15218353,25.15130997
"pv35-01-11","22/02/2013 05:54","22/02/2013 07:49",70.15976969,25.11877696
"pv35-01-11","24/02/2013 01:50","24/02/2013 02:44",70.15952301,25.11825943
"pv35-01-11","24/02/2013 06:10","24/02/2013 13:19",70.16110802,25.12431479
"pv35-01-11","26/02/2013 07:14","26/02/2013 08:22",70.15953064,25.11873055
"pv35-01-11","26/02/2013 17:57","26/02/2013 21:55",70.15969849,25.11853504
"pv35-01-11","27/02/2013 06:36","27/02/2013 07:38",70.15982056,25.11826038
"pv35-01-11","27/02/2013 07:39","27/02/2013 08:56",70.15969086,25.11882973
"pv35-01-11","05/03/2013 17:45","05/03/2013 20:22",70.1680069,25.11922073
"pv35-01-11","05/03/2013 21:26","05/03/2013 22:23",70.1689682,25.12503052
"pv35-01-11","06/03/2013 07:04","06/03/2013 08:21",70.15724945,25.12920952
"pv35-01-11","06/03/2013 08:24","06/03/2013 10:43",70.15709686,25.13061905
"pv35-01-11","06/03/2013 13:32","06/03/2013 15:33",70.15503693,25.12796021
"pv35-01-11","06/03/2013 16:42","06/03/2013 18:55",70.15541077,25.12814522
"pv35-01-11","06/03/2013 18:55","07/03/2013 04:46",70.15552521,25.12822199
"pv35-01-11","08/03/2013 14:57","08/03/2013 16:34",70.16921234,25.17326927
"pv35-01-11","08/03/2013 17:10","08/03/2013 17:31",70.17156219,25.18404961
"pv35-01-11","08/03/2013 17:37","08/03/2013 18:18",70.17194366,25.18429947
"pv35-01-11","08/03/2013 20:38","09/03/2013 10:56",70.16010412,25.16510868
"pv35-01-11","12/03/2013 10:22","12/03/2013 10:34",70.10347538,25.17772496
"pv35-01-11","19/03/2013 23:55","20/03/2013 01:32",70.15538025,25.25304985
"pv35-01-11","20/03/2013 10:34","20/03/2013 14:08",70.20938873,25.35046959
"pv35-01-11","20/03/2013 21:27","20/03/2013 22:00",70.17462921,25.20615005
"pv35-01-11","20/03/2013 22:07","20/03/2013 23:13",70.17619324,25.2074604
"pv35-01-11","21/03/2013 02:25","21/03/2013 02:39",70.17472839,25.20598984
"pv35-01-11","21/03/2013 02:55","21/03/2013 05:08",70.17573547,25.20658493
"pv35-01-11","21/03/2013 05:11","21/03/2013 15:02",70.17619324,25.20645237
"pv35-01-11","24/03/2013 00:22","24/03/2013 01:15",70.10215378,25.15637493
"pv35-01-11","24/03/2013 01:17","24/03/2013 04:06",70.10290909,25.15787506
"pv35-01-11","24/03/2013 05:48","24/03/2013 13:45",70.11515045,25.18875265
"pv35-01-11","24/03/2013 14:49","24/03/2013 18:17",70.11573283,25.21688016
"pv35-01-11","25/03/2013 07:41","25/03/2013 08:13",70.10571289,25.16976929
"pv35-01-11","25/03/2013 08:25","25/03/2013 12:17",70.10510254,25.17165629
"pv35-01-11","25/03/2013 12:17","25/03/2013 12:50",70.10523875,25.17217686
"pv35-01-11","25/03/2013 12:51","25/03/2013 13:12",70.10546875,25.17272949
"pv35-01-11","25/03/2013 13:12","25/03/2013 15:34",70.10523987,25.17222977
"pv35-01-11","25/03/2013 15:34","25/03/2013 16:21",70.1052475,25.17247963
"pv35-01-11","25/03/2013 18:17","25/03/2013 22:15",70.09694672,25.13927078
"pv35-01-11","28/03/2013 06:28","28/03/2013 10:17",70.10642242,25.15298462
"pv35-01-11","28/03/2013 16:17","29/03/2013 02:02",70.10688782,25.17804909
"pv35-01-11","30/03/2013 07:37","30/03/2013 08:16",70.11608124,25.22339058
"pv35-01-11","30/03/2013 12:18","30/03/2013 15:01",70.11553955,25.21953964
"pv35-01-11","30/03/2013 18:02","30/03/2013 18:49",70.11543274,25.21777916
"pv35-01-11","30/03/2013 19:05","30/03/2013 20:22",70.11318588,25.22070026
"pv35-01-11","02/04/2013 16:58","02/04/2013 17:22",70.11263275,25.19791031
"pv35-01-11","02/04/2013 21:07","03/04/2013 11:25",70.11803309,25.20091343
"pv35-01-11","03/04/2013 12:54","03/04/2013 13:33",70.12677765,25.18722916
"pv35-01-11","04/04/2013 01:13","04/04/2013 06:46",70.1019249,25.14256477
"pv35-01-11","08/04/2013 20:56","09/04/2013 00:12",70.10099792,25.14891529
"pv35-01-11","09/04/2013 00:31","09/04/2013 02:01",70.10517502,25.14489937
"pv35-01-11","14/04/2013 06:27","14/04/2013 10:07",70.12277222,25.17893028
"pv35-01-11","14/04/2013 10:08","14/04/2013 16:41",70.12373352,25.18773508
"pv35-01-11","15/04/2013 14:03","16/04/2013 04:33",70.13464355,25.19209957
"pv35-01-11","18/04/2013 04:50","18/04/2013 07:03",70.10514069,25.17156982
"pv35-01-11","18/04/2013 07:11","18/04/2013 10:00",70.11669056,25.17495248
"pv35-01-11","20/04/2013 15:19","20/04/2013 20:10",70.13316345,25.18721008
"pv35-01-11","20/04/2013 20:20","21/04/2013 02:53",70.12254333,25.20681636
"pv35-01-11","21/04/2013 03:08","21/04/2013 05:21",70.12445831,25.22723007
"pv35-01-11","24/04/2013 06:07","24/04/2013 07:44",70.10294342,25.20030975
"pv35-01-11","24/04/2013 07:45","24/04/2013 08:12",70.10327148,25.20079041
"pv35-01-11","24/04/2013 17:09","24/04/2013 21:55",70.10327911,25.20021915
"pv35-01-11","24/04/2013 23:58","25/04/2013 01:27",70.09239197,25.12071037
"pv35-01-11","25/04/2013 02:49","25/04/2013 09:40",70.11798604,25.16838392
"pv35-01-11","25/04/2013 18:00","25/04/2013 18:20",70.10317993,25.20056915
"pv35-01-11","26/04/2013 00:00","26/04/2013 06:21",70.0948232,25.14477348
"pv35-01-11","26/04/2013 08:52","26/04/2013 10:12",70.12214661,25.16745949
"pv35-01-11","29/04/2013 21:25","30/04/2013 01:02",70.1030426,25.20162964
"pv35-01-11","30/04/2013 11:56","30/04/2013 12:55",70.10299683,25.20080948
"pv35-01-11","03/05/2013 13:11","03/05/2013 14:17",70.10301971,25.20063972
"pv35-01-11","04/05/2013 00:33","04/05/2013 00:50",70.10180664,25.20173073
"pv35-01-11","04/05/2013 00:59","04/05/2013 06:08",70.10296885,25.20113309
"pv35-01-11","07/05/2013 16:40","07/05/2013 21:20",70.10292816,25.20063972
"pv35-01-11","08/05/2013 04:59","08/05/2013 06:48",70.10288239,25.20301437
"pv35-01-11","09/05/2013 04:59","09/05/2013 05:26",70.10173798,25.20121956
"pv35-01-11","09/05/2013 05:25","09/05/2013 10:52",70.1029892,25.20100975
"pv35-01-11","14/05/2013 11:52","14/05/2013 12:15",70.10311127,25.20092964
"pv35-01-11","14/05/2013 20:34","15/05/2013 01:31",70.10304642,25.20061016
"pv35-01-11","15/05/2013 10:50","15/05/2013 11:14",70.1030426,25.20050049
"pv35-01-11","17/05/2013 23:38","18/05/2013 02:48",70.10306549,25.20055008
"pv35-01-11","18/05/2013 11:14","18/05/2013 13:45",70.10292053,25.20047474
"pv35-01-11","21/05/2013 04:14","21/05/2013 06:27",70.10301208,25.20021057
"pv35-01-11","22/05/2013 04:47","22/05/2013 07:36",70.1029129,25.20105934
"pv35-01-11","22/05/2013 14:42","22/05/2013 15:18",70.10216522,25.20073986
"pv35-01-11","22/05/2013 15:20","22/05/2013 20:53",70.10284424,25.20060062
"pv35-01-11","23/05/2013 04:14","23/05/2013 08:48",70.10294342,25.20064926
"pv35-01-11","23/05/2013 15:49","23/05/2013 16:09",70.10175323,25.20124054
"pv35-01-11","23/05/2013 16:12","23/05/2013 21:27",70.10299683,25.20041084
"pv35-01-11","26/05/2013 08:19","26/05/2013 10:29",70.27739716,25.23798466
"pv35-01-11","27/05/2013 09:39","27/05/2013 11:52",70.10301971,25.20049
"pv35-01-11","27/05/2013 19:27","27/05/2013 21:13",70.10296631,25.20060921
"pv35-01-11","27/05/2013 21:13","27/05/2013 21:30",70.1029129,25.20144081
"pv35-01-11","27/05/2013 21:30","27/05/2013 23:40",70.10309601,25.20087433
"pv35-01-11","28/05/2013 07:00","28/05/2013 07:35",70.10179901,25.20076942
"pv35-01-11","28/05/2013 07:37","28/05/2013 09:32",70.10288062,25.19981081
"pv35-01-11","28/05/2013 23:22","29/05/2013 00:51",70.1031189,25.20079994
"pv35-01-11","29/05/2013 00:52","29/05/2013 01:52",70.10295868,25.20096016
"pv35-01-11","29/05/2013 07:59","29/05/2013 08:35",70.10173798,25.20115089
"pv35-01-11","29/05/2013 08:36","29/05/2013 10:49",70.1031723,25.2007103
"pv35-01-11","29/05/2013 11:14","29/05/2013 12:51",70.10311127,25.20564079
"pv35-01-11","29/05/2013 13:33","29/05/2013 14:27",70.10276031,25.20112038
"pv35-01-11","30/05/2013 11:01","30/05/2013 11:45",70.27725983,25.23860931
"pv35-01-11","02/06/2013 17:20","02/06/2013 18:50",70.10301208,25.20062065
"pv35-01-11","03/06/2013 00:48","03/06/2013 02:03",70.10209656,25.2003994
"pv35-01-11","03/06/2013 02:05","03/06/2013 06:33",70.1029892,25.20075671
"pv35-01-11","03/06/2013 13:21","03/06/2013 13:38",70.10172272,25.20092964
"pv35-01-11","03/06/2013 14:20","03/06/2013 16:51",70.10286713,25.20054054
"pv35-01-11","04/06/2013 18:52","04/06/2013 20:13",70.10268021,25.20062065
"pv35-01-11","05/06/2013 03:31","05/06/2013 09:28",70.1030159,25.20014477
"pv35-01-11","05/06/2013 15:42","05/06/2013 17:52",70.10296631,25.20054054
"pv35-01-11","06/06/2013 04:36","06/06/2013 09:57",70.10301971,25.20065975
"pv35-01-11","06/06/2013 17:50","06/06/2013 20:00",70.10310364,25.20075035
"pv35-01-11","07/06/2013 05:30","07/06/2013 09:46",70.10295486,25.20062923
"pv35-01-11","08/06/2013 07:09","08/06/2013 09:52",70.10292435,25.20046043
"pv35-01-11","10/06/2013 10:39","10/06/2013 11:27",70.1030426,25.2005949
"pv35-01-11","12/06/2013 08:07","12/06/2013 09:19",70.14479828,24.92647457
"pv35-01-11","12/06/2013 09:20","12/06/2013 09:37",70.14481354,24.92777061
"pv35-01-11","12/06/2013 09:36","12/06/2013 11:05",70.14427694,24.92706362
"pv35-01-11","13/06/2013 05:36","13/06/2013 10:57",70.14488983,24.92599487
"pv35-01-11","13/06/2013 22:44","14/06/2013 03:09",70.14478302,24.92667007
"pv35-01-11","14/06/2013 06:32","14/06/2013 10:12",70.14478149,24.92684174
"pv35-01-11","14/06/2013 21:53","14/06/2013 23:42",70.1444664,24.92592525
"pv35-01-11","14/06/2013 23:42","15/06/2013 01:46",70.14479065,24.92717934
"pv35-01-11","15/06/2013 09:37","15/06/2013 11:01",70.14512634,24.92564964
"pv35-01-11","15/06/2013 11:00","15/06/2013 12:52",70.14483643,24.92638016
"pv35-01-11","15/06/2013 20:10","16/06/2013 03:01",70.1440918,24.92652206
"pv35-01-11","16/06/2013 09:52","16/06/2013 11:38",70.14486186,24.92688306
"pv35-01-11","16/06/2013 11:38","16/06/2013 13:04",70.14476776,24.92671013
"pv35-01-11","17/06/2013 09:38","17/06/2013 10:22",70.14504376,24.9269677
"pv35-01-11","17/06/2013 10:21","17/06/2013 12:37",70.14492035,24.92695999
"pv35-01-11","18/06/2013 16:59","18/06/2013 19:03",70.14494324,24.92684078
"pv35-01-11","19/06/2013 17:31","19/06/2013 20:38",70.14487839,24.927145
"pv35-01-11","20/06/2013 18:40","20/06/2013 21:35",70.14492798,24.92707062
"pv35-01-11","21/06/2013 07:51","21/06/2013 09:28",70.14484406,24.92688465
"pv35-01-11","21/06/2013 19:43","21/06/2013 22:38",70.14492035,24.92697906
"pv35-01-11","22/06/2013 09:04","22/06/2013 10:27",70.14508057,24.92717934
"pv35-01-11","22/06/2013 21:04","22/06/2013 22:59",70.14476013,24.92737007
"pv35-01-11","23/06/2013 22:11","23/06/2013 23:54",70.14494324,24.92684937
"pv35-01-11","24/06/2013 10:47","24/06/2013 12:36",70.14498138,24.92686081
"pv35-01-11","24/06/2013 22:58","25/06/2013 01:08",70.14498138,24.92691994
"pv35-01-11","25/06/2013 11:34","25/06/2013 13:44",70.1448288,24.92663002
"pv35-01-11","26/06/2013 00:00","26/06/2013 01:52",70.14496613,24.92699528
"pv35-01-11","26/06/2013 12:36","26/06/2013 15:01",70.14505768,24.92705917
"pv35-01-11","27/06/2013 00:20","27/06/2013 03:06",70.14489746,24.92664909
"pv35-01-11","27/06/2013 12:37","27/06/2013 16:05",70.14492035,24.92664909
"pv35-01-11","28/06/2013 13:38","28/06/2013 16:42",70.14488983,24.92696953
"pv35-01-11","29/06/2013 02:13","29/06/2013 04:08",70.14487457,24.92698479
"pv35-01-11","29/06/2013 14:22","29/06/2013 17:32",70.1448288,24.92725945
"pv35-01-11","30/06/2013 15:37","30/06/2013 18:05",70.1448288,24.92710686
"pv35-01-11","01/07/2013 16:30","01/07/2013 18:55",70.14492798,24.92674065
"pv35-01-11","03/07/2013 18:01","04/07/2013 17:55",70.14489678,24.92700745
"pv35-01-11","04/07/2013 17:53","04/07/2013 23:08",70.14488937,24.92707082
"pv35-01-11","06/07/2013 22:14","07/07/2013 22:08",70.14485795,24.92733956
"pv35-01-11","07/07/2013 22:14","08/07/2013 22:08",70.14484572,24.92744413
