"REF","S.DATE","E.DATE","lat","lon"
"pv68-F53_Iris-14","11/03/2020 06:14","11/03/2020 14:42",59.15919956,10.49689529
"pv68-F53_Iris-14","12/03/2020 09:12","12/03/2020 12:00",59.15919604,10.49683571
"pv68-F53_Iris-14","14/03/2020 10:57","14/03/2020 14:03",59.15917206,10.49677792
"pv68-F53_Iris-14","16/03/2020 04:39","16/03/2020 07:05",59.15926743,10.49756418
"pv68-F53_Iris-14","16/03/2020 09:30","16/03/2020 20:13",59.15923192,10.4968046
"pv68-F53_Iris-14","18/03/2020 07:46","18/03/2020 10:08",59.15935244,10.49774442
"pv68-F53_Iris-14","19/03/2020 09:20","19/03/2020 12:20",59.20527713,10.5586985
"pv68-F53_Iris-14","20/03/2020 19:14","20/03/2020 21:33",59.17169189,10.59077563
"pv68-F53_Iris-14","21/03/2020 21:47","22/03/2020 02:02",59.18389368,10.57644379
"pv68-F53_Iris-14","25/03/2020 22:28","26/03/2020 16:12",59.1592699,10.49701513
"pv68-F53_Iris-14","27/03/2020 00:12","27/03/2020 03:22",59.15928764,10.49642506
"pv68-F56_Karin-14","15/11/2019 04:34","15/11/2019 08:26",59.19639715,10.56805441
"pv68-F56_Karin-14","15/11/2019 16:28","15/11/2019 16:52",59.20027161,10.55916977
"pv68-F56_Karin-14","16/11/2019 02:49","16/11/2019 03:06",59.19678879,10.56886959
"pv68-F56_Karin-14","17/11/2019 04:58","17/11/2019 05:54",59.19646962,10.56810983
"pv68-F56_Karin-14","17/11/2019 07:53","17/11/2019 11:18",59.19634285,10.56817188
"pv68-F56_Karin-14","17/11/2019 20:51","18/11/2019 01:35",59.19641818,10.56814531
"pv68-F56_Karin-14","19/11/2019 01:57","19/11/2019 03:07",59.19639969,10.56829262
"pv68-F56_Karin-14","19/11/2019 06:18","19/11/2019 06:56",59.19639587,10.56803513
"pv68-F56_Karin-14","19/11/2019 07:39","19/11/2019 08:02",59.19644165,10.56787014
"pv68-F56_Karin-14","20/11/2019 01:33","20/11/2019 07:35",59.19633282,10.5683559
"pv68-F56_Karin-14","25/11/2019 20:23","25/11/2019 23:14",58.99066162,10.83107185
"pv68-F56_Karin-14","26/11/2019 06:51","26/11/2019 12:17",58.99035824,10.8311965
"pv68-F56_Karin-14","27/11/2019 05:56","27/11/2019 14:39",58.92899496,10.95917182
"pv68-F56_Karin-14","29/11/2019 17:37","30/11/2019 04:53",59.19323095,10.5828962
"pv68-F56_Karin-14","30/11/2019 21:36","01/12/2019 02:19",59.19214058,10.58365488
"pv68-F56_Karin-14","02/12/2019 23:04","03/12/2019 01:41",59.19176292,10.58495128
"pv68-F56_Karin-14","03/12/2019 22:05","03/12/2019 23:15",59.19654846,10.56819248
"pv68-F56_Karin-14","09/12/2019 05:15","09/12/2019 06:17",58.82563655,11.03866704
"pv68-F56_Karin-14","09/12/2019 07:49","09/12/2019 13:34",58.82561023,11.03826391
"pv68-F56_Karin-14","10/12/2019 02:55","10/12/2019 08:04",58.82580719,11.03861472
"pv68-F56_Karin-14","10/12/2019 11:27","10/12/2019 16:25",58.82555989,11.03876427
"pv68-F56_Karin-14","12/12/2019 09:41","12/12/2019 16:02",58.82381948,11.03733142
"pv68-F56_Karin-14","14/12/2019 23:55","15/12/2019 03:20",58.57568959,11.06036867
"pv68-F56_Karin-14","17/12/2019 02:10","17/12/2019 06:52",59.20522308,10.55590282
"pv68-F56_Karin-14","17/12/2019 10:33","17/12/2019 17:43",59.20519438,10.55592473
"pv68-F56_Karin-14","25/12/2019 15:24","26/12/2019 04:44",58.59288162,11.04901367
"pv68-F56_Karin-14","26/12/2019 17:07","27/12/2019 05:01",58.55711047,11.0756921
"pv68-F56_Karin-14","31/12/2019 12:28","31/12/2019 13:38",59.19259262,10.58356984
"pv68-F56_Karin-14","04/01/2020 23:23","05/01/2020 09:37",58.56916173,11.06981659
"pv68-F56_Karin-14","06/01/2020 08:45","06/01/2020 23:54",58.54534427,11.05228632
"pv68-F56_Karin-14","07/01/2020 09:53","07/01/2020 17:44",58.5455403,11.05202411
"pv68-F56_Karin-14","10/01/2020 16:00","10/01/2020 17:53",59.19246928,10.58367999
"pv68-F56_Karin-14","10/01/2020 20:09","10/01/2020 21:03",59.18559011,10.58964984
"pv68-F56_Karin-14","13/01/2020 16:07","13/01/2020 16:34",59.22402954,10.52027988
"pv68-F56_Karin-14","17/01/2020 01:18","17/01/2020 13:07",58.53457934,11.03030262
"pv68-F56_Karin-14","17/01/2020 19:55","17/01/2020 22:02",58.53327451,11.03242302
"pv68-F56_Karin-14","18/01/2020 14:40","18/01/2020 20:51",58.53454113,11.03197742
"pv68-F56_Karin-14","19/01/2020 05:37","19/01/2020 23:31",58.53848397,11.03542499
"pv68-F56_Karin-14","21/01/2020 18:40","22/01/2020 00:20",58.99078696,10.83116572
"pv68-F56_Karin-14","22/01/2020 10:13","23/01/2020 03:12",58.99077462,10.8307957
"pv68-F56_Karin-14","29/01/2020 19:40","30/01/2020 04:36",58.99091574,10.83061622
"pv68-F56_Karin-14","30/01/2020 08:14","30/01/2020 18:48",58.99091744,10.8307001
"pv68-F56_Karin-14","03/02/2020 04:27","03/02/2020 21:48",58.9906249,10.83075371
"pv68-F56_Karin-14","06/02/2020 19:28","07/02/2020 14:46",58.99074493,10.83077871
"pv68-F56_Karin-14","07/02/2020 18:08","08/02/2020 02:50",58.9906305,10.83054256
"pv68-F56_Karin-14","08/02/2020 08:52","08/02/2020 11:28",58.99073944,10.83092594
"pv68-F56_Karin-14","13/02/2020 13:54","14/02/2020 02:14",58.99072084,10.83041772
"pv68-F56_Karin-14","14/02/2020 03:08","14/02/2020 14:06",58.9907095,10.83088598
"pv68-F56_Karin-14","23/02/2020 09:45","24/02/2020 09:45",58.84048373,11.00718147
"pv68-F56_Karin-14","24/02/2020 09:45","24/02/2020 13:02",58.84050512,11.00732243
"pv68-F56_Karin-14","24/02/2020 13:20","24/02/2020 14:02",58.83961487,11.00699997
"pv68-F56_Karin-14","24/02/2020 15:47","24/02/2020 23:47",58.83987961,11.00719595
"pv68-F56_Karin-14","02/03/2020 19:50","03/03/2020 11:52",58.99084791,10.83071552
"pv68-F56_Karin-14","03/03/2020 12:00","03/03/2020 21:34",58.99061149,10.83074715
"pv68-F56_Karin-14","05/03/2020 20:46","05/03/2020 23:10",59.34782682,10.50063569
"pv68-F56_Karin-14","06/03/2020 06:57","06/03/2020 10:53",59.36995867,10.51747227
"pv68-F56_Karin-14","07/03/2020 07:20","07/03/2020 10:11",59.36946487,10.51793766
"pv68-F56_Karin-14","11/03/2020 04:42","11/03/2020 17:00",58.83977098,11.00879317
"pv68-F56_Karin-14","11/03/2020 20:32","12/03/2020 07:35",58.83986855,11.00876947
"pv68-F56_Karin-14","12/03/2020 11:32","12/03/2020 17:21",58.83973742,11.00730693
"pv68-F56_Karin-14","12/03/2020 20:18","13/03/2020 09:18",58.83985861,11.00874891
"pv68-F56_Karin-14","13/03/2020 12:24","13/03/2020 20:12",58.83994726,11.0091198
"pv68-F56_Karin-14","14/03/2020 07:17","14/03/2020 15:49",59.17156102,10.59070991
"pv68-F56_Karin-14","18/03/2020 11:14","18/03/2020 15:40",59.17154566,10.59029992
"pv68-F56_Karin-14","20/03/2020 07:42","20/03/2020 12:35",59.36972046,10.51722997
"pv68-M40_Pedro-14","17/11/2019 07:54","17/11/2019 09:31",59.19282608,10.58276596
"pv68-M40_Pedro-14","17/11/2019 09:36","17/11/2019 12:33",59.19264433,10.58242014
"pv68-M40_Pedro-14","17/11/2019 20:22","17/11/2019 21:57",59.19295273,10.58261623
"pv68-M40_Pedro-14","19/11/2019 20:27","20/11/2019 07:46",59.19255066,10.58346245
"pv68-M40_Pedro-14","21/11/2019 17:07","21/11/2019 18:24",59.19239807,10.58342218
"pv68-M40_Pedro-14","21/11/2019 18:38","21/11/2019 20:34",59.19217224,10.58368816
"pv68-M40_Pedro-14","21/11/2019 20:57","21/11/2019 23:55",59.19240522,10.58352625
"pv68-M40_Pedro-14","22/11/2019 20:22","23/11/2019 00:37",59.192352,10.58345237
"pv68-M40_Pedro-14","23/11/2019 14:34","23/11/2019 14:45",59.19181824,10.5837698
"pv68-M40_Pedro-14","23/11/2019 14:49","23/11/2019 20:41",59.19250467,10.58338997
"pv68-M40_Pedro-14","23/11/2019 20:54","23/11/2019 21:13",59.1919899,10.58360004
"pv68-M40_Pedro-14","24/11/2019 16:34","25/11/2019 01:19",59.19257641,10.58257394
"pv68-M40_Pedro-14","25/11/2019 15:49","26/11/2019 01:03",59.19262446,10.58275505
"pv68-M40_Pedro-14","27/11/2019 17:10","27/11/2019 18:32",59.51482296,10.53550243
"pv68-M40_Pedro-14","29/11/2019 07:46","29/11/2019 13:23",59.51517132,10.53584644
"pv68-M40_Pedro-14","29/11/2019 18:10","30/11/2019 07:41",59.5148589,10.53556464
"pv68-M40_Pedro-14","30/11/2019 17:06","01/12/2019 02:53",59.5153157,10.53594955
"pv68-M40_Pedro-14","01/12/2019 17:52","01/12/2019 19:17",59.51481552,10.53555393
"pv68-M40_Pedro-14","02/12/2019 17:04","02/12/2019 23:09",59.51478683,10.53536611
"pv68-M40_Pedro-14","03/12/2019 15:10","03/12/2019 21:54",59.51511669,10.53547201
"pv68-M40_Pedro-14","04/12/2019 17:03","04/12/2019 18:05",59.51481628,10.53555298
"pv68-M40_Pedro-14","06/12/2019 02:33","06/12/2019 06:35",59.51521651,10.53632243
"pv68-M40_Pedro-14","06/12/2019 09:02","06/12/2019 10:20",59.51498032,10.5354178
"pv68-M40_Pedro-14","06/12/2019 23:34","07/12/2019 08:39",59.51512664,10.53586214
"pv68-M40_Pedro-14","07/12/2019 22:27","08/12/2019 04:30",59.51510111,10.5358528
"pv68-M40_Pedro-14","09/12/2019 09:40","09/12/2019 10:26",59.51506042,10.53574991
"pv68-M40_Pedro-14","09/12/2019 21:16","10/12/2019 13:03",59.51513394,10.53536959
"pv68-M40_Pedro-14","12/12/2019 08:25","12/12/2019 12:19",59.51498985,10.53573998
"pv68-M40_Pedro-14","12/12/2019 23:11","13/12/2019 04:06",59.51505915,10.53536593
"pv68-M40_Pedro-14","13/12/2019 09:11","13/12/2019 10:37",59.51522255,10.53591967
"pv68-M40_Pedro-14","14/12/2019 04:42","14/12/2019 07:00",59.51508713,10.53594576
"pv68-M40_Pedro-14","14/12/2019 09:00","14/12/2019 11:50",59.51487944,10.53519895
"pv68-M40_Pedro-14","15/12/2019 03:41","15/12/2019 07:50",59.51493513,10.5353092
"pv68-M40_Pedro-14","15/12/2019 11:09","15/12/2019 20:29",59.51505766,10.53519476
"pv68-M40_Pedro-14","16/12/2019 03:53","16/12/2019 06:04",59.51497378,10.53541143
"pv68-M40_Pedro-14","16/12/2019 11:57","16/12/2019 13:14",59.51503563,10.53513265
"pv68-M40_Pedro-14","17/12/2019 02:56","17/12/2019 20:41",59.5150313,10.53537924
"pv68-M40_Pedro-14","18/12/2019 08:19","18/12/2019 09:29",59.51502514,10.53525734
"pv68-M40_Pedro-14","18/12/2019 09:48","18/12/2019 11:56",59.51490566,10.53527423
"pv68-M40_Pedro-14","18/12/2019 12:05","18/12/2019 17:00",59.51495127,10.53534544
"pv68-M40_Pedro-14","20/12/2019 04:05","20/12/2019 11:26",59.51510675,10.53563331
"pv68-M40_Pedro-14","21/12/2019 08:42","22/12/2019 05:49",59.51522464,10.53586666
"pv68-M40_Pedro-14","22/12/2019 19:48","23/12/2019 00:00",59.51479371,10.53549743
"pv68-M40_Pedro-14","23/12/2019 19:46","23/12/2019 23:06",59.51502724,10.5352561
"pv68-M40_Pedro-14","24/12/2019 08:46","24/12/2019 22:50",59.51519579,10.53584259
"pv68-M40_Pedro-14","25/12/2019 17:41","26/12/2019 00:23",59.51526843,10.53585524
"pv68-M40_Pedro-14","26/12/2019 17:15","27/12/2019 02:33",59.51483965,10.53516165
"pv68-M40_Pedro-14","29/12/2019 08:15","29/12/2019 08:51",59.51509666,10.53539515
"pv68-M40_Pedro-14","29/12/2019 09:01","29/12/2019 13:09",59.5151241,10.53546157
"pv68-M40_Pedro-14","29/12/2019 21:23","29/12/2019 23:24",59.51494853,10.53545332
"pv68-M40_Pedro-14","30/12/2019 10:01","30/12/2019 11:05",59.51520538,10.53586245
"pv68-M40_Pedro-14","31/12/2019 01:05","31/12/2019 07:05",59.51507738,10.53564003
"pv68-M40_Pedro-14","31/12/2019 09:47","31/12/2019 11:58",59.51518402,10.53570805
"pv68-M40_Pedro-14","02/01/2020 01:11","02/01/2020 05:36",59.51496447,10.53544609
"pv68-M40_Pedro-14","04/01/2020 08:31","04/01/2020 08:59",59.51533127,10.53602028
"pv68-M40_Pedro-14","04/01/2020 12:10","04/01/2020 15:20",59.51521339,10.53590994
"pv68-M40_Pedro-14","04/01/2020 20:53","05/01/2020 07:38",59.51490073,10.53565696
"pv68-M40_Pedro-14","05/01/2020 23:12","06/01/2020 12:18",59.51520639,10.53591738
"pv68-M40_Pedro-14","09/01/2020 08:15","09/01/2020 11:30",59.51509438,10.535917
"pv68-M40_Pedro-14","09/01/2020 11:57","09/01/2020 14:35",59.51525625,10.53588655
"pv68-M40_Pedro-14","09/01/2020 18:15","09/01/2020 19:05",59.51529694,10.53586992
"pv68-M40_Pedro-14","10/01/2020 00:21","10/01/2020 13:16",59.5149231,10.53540484
"pv68-M40_Pedro-14","10/01/2020 20:19","10/01/2020 23:09",59.51492739,10.53527749
"pv68-M40_Pedro-14","12/01/2020 03:06","12/01/2020 13:21",59.51489738,10.53547419
"pv68-M40_Pedro-14","15/01/2020 20:03","15/01/2020 22:58",59.51499557,10.53541544
"pv68-M40_Pedro-14","16/01/2020 20:07","17/01/2020 02:43",59.51500024,10.53553332
"pv68-M40_Pedro-14","18/01/2020 01:31","18/01/2020 08:07",59.51493494,10.53550258
"pv68-M40_Pedro-14","18/01/2020 18:38","19/01/2020 07:09",59.51516061,10.53583155
"pv68-M40_Pedro-14","19/01/2020 17:07","19/01/2020 17:29",59.51522827,10.53590012
"pv68-M40_Pedro-14","19/01/2020 18:06","20/01/2020 03:43",59.51512612,10.53597927
"pv68-M40_Pedro-14","20/01/2020 19:22","20/01/2020 21:46",59.51510715,10.53548753
"pv68-M40_Pedro-14","21/01/2020 08:35","21/01/2020 23:27",59.51511259,10.5358295
"pv68-M40_Pedro-14","22/01/2020 10:25","22/01/2020 11:29",59.51498032,10.53551674
"pv68-M40_Pedro-14","22/01/2020 11:37","23/01/2020 01:28",59.51488601,10.53542696
"pv68-M40_Pedro-14","23/01/2020 17:30","23/01/2020 21:52",59.51518866,10.53575457
"pv68-M40_Pedro-14","25/01/2020 11:29","25/01/2020 15:13",59.51494286,10.53574285
"pv68-M40_Pedro-14","26/01/2020 09:32","26/01/2020 11:55",59.51512146,10.5354201
"pv68-M40_Pedro-14","28/01/2020 01:27","28/01/2020 08:10",59.51493221,10.53534455
"pv68-M40_Pedro-14","29/01/2020 01:08","29/01/2020 17:01",59.5149939,10.53558978
"pv68-M40_Pedro-14","30/01/2020 00:21","30/01/2020 00:59",59.5147953,10.5353651
"pv68-M40_Pedro-14","30/01/2020 10:41","30/01/2020 12:00",59.5148077,10.53539228
"pv68-M40_Pedro-14","31/01/2020 19:51","01/02/2020 00:23",59.51505712,10.53594863
"pv68-M40_Pedro-14","01/02/2020 18:45","02/02/2020 06:15",59.51503716,10.53538561
"pv68-M40_Pedro-14","03/02/2020 08:37","03/02/2020 17:08",59.51511632,10.5357596
"pv68-M40_Pedro-14","04/02/2020 16:05","04/02/2020 22:37",59.51480923,10.53551493
"pv68-M40_Pedro-14","06/02/2020 08:13","06/02/2020 10:01",59.51482964,10.53548002
"pv68-M40_Pedro-14","07/02/2020 09:09","07/02/2020 09:51",59.51488495,10.53504515
"pv68-M40_Pedro-14","07/02/2020 10:14","07/02/2020 11:39",59.5151701,10.53536749
"pv68-M40_Pedro-14","08/02/2020 23:12","09/02/2020 00:11",59.51513036,10.53569984
"pv68-M40_Pedro-14","12/02/2020 01:21","12/02/2020 04:38",59.51499696,10.5352882
"pv68-M40_Pedro-14","12/02/2020 08:39","12/02/2020 13:59",59.51490855,10.53548682
"pv68-M40_Pedro-14","12/02/2020 22:10","13/02/2020 00:53",59.51487017,10.53548121
"pv68-M40_Pedro-14","13/02/2020 08:14","14/02/2020 02:44",59.51492259,10.53513093
"pv68-M40_Pedro-14","18/02/2020 19:28","19/02/2020 05:47",59.51502388,10.53537495
"pv68-M40_Pedro-14","19/02/2020 22:59","20/02/2020 03:00",59.51519044,10.5357391
"pv68-M40_Pedro-14","21/02/2020 02:28","21/02/2020 05:05",59.51518869,10.53594995
"pv68-M40_Pedro-14","23/02/2020 21:01","24/02/2020 02:46",59.51492479,10.53559505
"pv68-M40_Pedro-14","24/02/2020 06:59","24/02/2020 15:10",59.51490402,10.53554773
"pv68-M40_Pedro-14","24/02/2020 22:21","25/02/2020 00:25",59.51498922,10.535405
"pv68-M40_Pedro-14","26/02/2020 07:24","26/02/2020 15:06",59.51520039,10.53587231
"pv68-M40_Pedro-14","27/02/2020 05:20","27/02/2020 07:00",59.51519394,10.53591003
"pv68-M40_Pedro-14","27/02/2020 07:05","27/02/2020 12:04",59.51524658,10.53582802
"pv68-M40_Pedro-14","28/02/2020 07:51","28/02/2020 13:28",59.51514996,10.53586993
"pv68-M40_Pedro-14","28/02/2020 23:59","28/02/2020 23:59",59.51597081,10.53245929
"pv68-M40_Pedro-14","02/03/2020 08:18","02/03/2020 08:47",59.51500893,10.53529501
"pv68-M40_Pedro-14","03/03/2020 00:54","03/03/2020 10:34",59.51485969,10.53537208
"pv68-M40_Pedro-14","04/03/2020 03:28","04/03/2020 13:04",59.51482365,10.53542137
"pv68-M40_Pedro-14","04/03/2020 22:42","05/03/2020 16:31",59.51486961,10.53552376
"pv68-M40_Pedro-14","06/03/2020 07:42","06/03/2020 12:18",59.51486588,10.53551241
"pv68-M40_Pedro-14","07/03/2020 04:58","07/03/2020 07:58",59.51479848,10.53557131
"pv68-M40_Pedro-14","07/03/2020 08:12","07/03/2020 14:07",59.5148485,10.53516335
"pv68-M40_Pedro-14","08/03/2020 23:33","09/03/2020 00:01",59.51493073,10.53552485
"pv68-M40_Pedro-14","09/03/2020 05:52","09/03/2020 13:02",59.51484819,10.53548544
"pv68-M40_Pedro-14","10/03/2020 00:34","10/03/2020 05:37",59.51519094,10.53591565
"pv68-M40_Pedro-14","11/03/2020 00:03","11/03/2020 08:41",59.51490924,10.53618848
"pv68-M42_Einar-14","17/11/2019 08:09","17/11/2019 12:33",59.19254244,10.58271613
"pv68-M42_Einar-14","17/11/2019 16:27","18/11/2019 02:59",59.19249504,10.58270003
"pv68-M42_Einar-14","19/11/2019 06:24","19/11/2019 09:55",59.19250523,10.58339362
"pv68-M42_Einar-14","20/11/2019 03:06","20/11/2019 13:25",59.19244345,10.58350767
"pv68-M42_Einar-14","23/11/2019 04:23","23/11/2019 12:39",59.192378,10.58355958
"pv68-M42_Einar-14","23/11/2019 14:10","23/11/2019 17:59",59.19241402,10.58344902
"pv68-M42_Einar-14","25/11/2019 21:34","26/11/2019 01:23",59.19252555,10.58277583
"pv68-M42_Einar-14","26/11/2019 02:09","26/11/2019 03:06",59.19271723,10.58265336
"pv68-M42_Einar-14","29/11/2019 08:46","29/11/2019 09:29",59.19262505,10.58266497
"pv68-M42_Einar-14","29/11/2019 20:42","29/11/2019 23:29",59.24826177,10.49181345
"pv68-M42_Einar-14","30/11/2019 04:22","30/11/2019 09:08",59.19249208,10.58271142
"pv68-M42_Einar-14","30/11/2019 20:34","01/12/2019 03:53",59.19255593,10.58268043
"pv68-M42_Einar-14","01/12/2019 19:17","01/12/2019 19:57",59.19249535,10.5834403
"pv68-M42_Einar-14","01/12/2019 23:07","02/12/2019 06:36",59.19634012,10.568193
"pv68-M42_Einar-14","02/12/2019 16:55","03/12/2019 02:24",59.19245208,10.58354207
"pv68-M42_Einar-14","07/12/2019 22:57","08/12/2019 03:44",59.19275602,10.58273419
"pv68-M42_Einar-14","09/12/2019 23:02","10/12/2019 03:23",59.19263299,10.58347416
"pv68-M42_Einar-14","10/12/2019 03:36","10/12/2019 08:36",59.19256797,10.58378293
"pv68-M42_Einar-14","10/12/2019 08:47","10/12/2019 09:44",59.19268672,10.58363342
"pv68-M42_Einar-14","10/12/2019 11:35","10/12/2019 11:57",59.19305038,10.58292961
"pv68-M42_Einar-14","14/12/2019 06:27","14/12/2019 22:03",59.1925535,10.58342932
"pv68-M42_Einar-14","14/12/2019 22:30","15/12/2019 02:49",59.19255447,10.58358464
"pv68-M42_Einar-14","15/12/2019 03:58","15/12/2019 07:08",59.19262187,10.58350224
"pv68-M42_Einar-14","15/12/2019 12:05","15/12/2019 13:15",59.19236279,10.58342767
"pv68-M42_Einar-14","18/12/2019 17:01","18/12/2019 19:43",59.19250965,10.58341742
"pv68-M42_Einar-14","18/12/2019 19:43","19/12/2019 06:16",59.19271743,10.58281565
"pv68-M42_Einar-14","21/12/2019 05:17","21/12/2019 06:44",59.19250298,10.58360505
"pv68-M42_Einar-14","22/12/2019 20:09","23/12/2019 04:21",59.19295677,10.58285455
"pv68-M42_Einar-14","23/12/2019 14:08","23/12/2019 20:48",59.19239521,10.58359451
"pv68-M42_Einar-14","25/12/2019 15:17","25/12/2019 19:02",59.19258261,10.58340371
"pv68-M42_Einar-14","25/12/2019 19:13","26/12/2019 01:21",59.19245066,10.58354507
"pv68-M42_Einar-14","26/12/2019 01:24","26/12/2019 10:22",59.19263543,10.58265329
"pv68-M42_Einar-14","26/12/2019 20:16","27/12/2019 02:18",59.19218343,10.58354053
"pv68-M42_Einar-14","27/12/2019 16:54","27/12/2019 18:04",59.19264603,10.58271027
"pv68-M42_Einar-14","30/12/2019 19:39","31/12/2019 13:38",59.19258767,10.58342269
"pv68-M42_Einar-14","04/01/2020 21:39","05/01/2020 07:17",59.19240819,10.58355452
"pv68-M42_Einar-14","10/01/2020 05:21","10/01/2020 06:03",59.25646019,10.49564981
"pv68-M42_Einar-14","10/01/2020 20:26","11/01/2020 01:39",59.19217124,10.58375146
"pv68-M42_Einar-14","11/01/2020 01:51","11/01/2020 04:25",59.1924572,10.58349741
"pv68-M42_Einar-14","18/01/2020 17:05","19/01/2020 10:28",59.19258928,10.58264184
"pv68-M42_Einar-14","21/01/2020 19:53","21/01/2020 20:17",59.24819183,10.49195004
"pv68-M42_Einar-14","22/01/2020 19:37","22/01/2020 20:36",59.24831263,10.49179331
"pv68-M42_Einar-14","22/01/2020 20:45","23/01/2020 02:47",59.24819585,10.49179278
"pv68-M42_Einar-14","27/01/2020 20:35","27/01/2020 20:58",59.22240067,10.46768999
"pv68-M42_Einar-14","27/01/2020 22:03","28/01/2020 05:46",59.22230616,10.46759506
"pv68-M42_Einar-14","29/01/2020 19:09","29/01/2020 20:50",59.23512573,10.49335194
"pv68-M42_Einar-14","29/01/2020 20:51","30/01/2020 00:21",59.2351284,10.49345903
"pv68-M42_Einar-14","30/01/2020 15:19","30/01/2020 15:34",59.23514175,10.49333954
"pv68-M42_Einar-14","30/01/2020 15:45","30/01/2020 16:09",59.2351799,10.49339962
"pv68-M42_Einar-14","02/02/2020 02:03","02/02/2020 04:02",59.23512204,10.49337975
"pv68-M42_Einar-14","02/02/2020 19:21","03/02/2020 19:21",59.19255186,10.58332039
"pv68-M42_Einar-14","03/02/2020 19:21","03/02/2020 19:28",59.19223184,10.58403689
