"ref","S.DATE","E.DATE","LAT","LON"
"gp10-684-07","07/09/2007 14:10","07/09/2007 17:23",69.0215,15.0632
"gp10-684-07","07/09/2007 17:23","07/09/2007 18:37",69.0216,15.0676
"gp10-684-07","07/09/2007 18:45","07/09/2007 20:02",69.0217,15.0794
"gp10-684-07","08/09/2007 10:22","08/09/2007 15:02",69.0227,15.0719
"gp10-684-07","08/09/2007 15:16","08/09/2007 18:14",69.0213,15.0627
"gp10-684-07","09/09/2007 12:45","09/09/2007 17:04",69.021,15.0592
"gp10-684-07","09/09/2007 19:57","09/09/2007 21:08",69.0212,15.0628
"gp10-684-07","10/09/2007 06:36","10/09/2007 16:21",69.0219,15.0635
"gp10-684-07","11/09/2007 08:45","11/09/2007 10:49",69.0213,15.0616
"gp10-684-07","11/09/2007 10:48","11/09/2007 14:58",69.0239,15.0659
"gp10-684-07","13/09/2007 11:03","13/09/2007 17:12",69.0225,15.0625
"gp10-684-07","14/09/2007 09:25","14/09/2007 09:43",69.021,15.0612
"gp10-684-07","14/09/2007 09:42","14/09/2007 11:49",69.0215,15.0614
"gp10-684-07","14/09/2007 12:10","14/09/2007 14:05",69.0216,15.062
"gp10-684-07","15/09/2007 07:28","15/09/2007 12:43",69.0213,15.0619
"gp10-684-07","15/09/2007 12:44","15/09/2007 13:11",69.0213,15.0616
"gp10-684-07","15/09/2007 13:22","15/09/2007 13:34",69.0224,15.0631
"gp10-684-07","16/09/2007 14:49","16/09/2007 20:52",69.0226,15.0703
"gp10-684-07","17/09/2007 13:22","17/09/2007 15:47",69.0218,15.0627
"gp10-684-07","17/09/2007 15:47","17/09/2007 19:18",69.0217,15.0632
"gp10-684-07","19/09/2007 13:06","19/09/2007 23:39",69.0225,15.0703
"gp10-684-07","20/09/2007 11:33","20/09/2007 18:24",69.0216,15.0598
"gp10-684-07","21/09/2007 09:45","21/09/2007 16:54",69.032,15.073
"gp10-684-07","22/09/2007 08:50","22/09/2007 13:33",69.0217,15.0576
"gp10-684-07","23/09/2007 08:23","23/09/2007 11:21",69.0214,15.0614
"gp10-684-07","23/09/2007 11:53","23/09/2007 12:14",69.0212,15.0619
"gp10-684-07","23/09/2007 16:48","23/09/2007 19:22",69.0211,15.0626
"gp10-684-07","24/09/2007 11:48","24/09/2007 14:49",69.0216,15.0633
"gp10-684-07","24/09/2007 18:08","24/09/2007 18:26",69.0211,15.0614
"gp10-684-07","25/09/2007 11:44","25/09/2007 15:00",69.0212,15.0619
"gp10-684-07","27/09/2007 08:58","27/09/2007 15:31",69.0217,15.0627
"gp10-684-07","28/09/2007 08:14","28/09/2007 08:40",69.0212,15.0621
"gp10-684-07","28/09/2007 09:26","28/09/2007 11:15",69.0212,15.0615
"gp10-684-07","28/09/2007 11:27","28/09/2007 11:45",69.0213,15.0617
"gp10-684-07","28/09/2007 17:13","28/09/2007 20:14",69.0212,15.0629
"gp10-684-07","29/09/2007 03:41","29/09/2007 04:55",69.0215,15.0613
"gp10-684-07","29/09/2007 05:16","29/09/2007 05:30",69.0215,15.0624
"gp10-684-07","29/09/2007 07:13","29/09/2007 07:55",69.0217,15.0619
"gp10-684-07","29/09/2007 08:49","29/09/2007 09:36",69.0213,15.0611
"gp10-684-07","29/09/2007 09:39","29/09/2007 11:49",69.0214,15.0613
"gp10-684-07","29/09/2007 11:53","29/09/2007 12:29",69.0229,15.0735
"gp10-684-07","29/09/2007 15:12","29/09/2007 17:28",69.0215,15.063
"gp10-684-07","30/09/2007 07:36","30/09/2007 10:16",69.0214,15.0614
"gp10-684-07","30/09/2007 10:13","30/09/2007 17:16",69.0212,15.0619
"gp10-684-07","30/09/2007 17:45","30/09/2007 18:27",69.0198,15.0628
"gp10-684-07","01/10/2007 08:46","01/10/2007 09:19",69.021,15.0615
"gp10-684-07","01/10/2007 09:20","01/10/2007 09:58",69.0212,15.0625
"gp10-684-07","01/10/2007 12:57","01/10/2007 14:55",69.0216,15.0619
"gp10-684-07","02/10/2007 09:10","02/10/2007 10:03",69.0211,15.0631
"gp10-684-07","02/10/2007 10:30","02/10/2007 13:49",69.021,15.0676
"gp10-684-07","03/10/2007 09:00","03/10/2007 14:21",69.0214,15.0626
"gp10-684-07","03/10/2007 14:22","03/10/2007 15:42",69.0214,15.0639
"gp10-684-07","04/10/2007 07:11","04/10/2007 16:44",69.0218,15.0628
"gp10-684-07","05/10/2007 06:07","05/10/2007 10:08",69.0229,15.0639
"gp10-684-07","05/10/2007 13:25","05/10/2007 15:02",69.0211,15.0616
"gp10-684-07","06/10/2007 09:44","06/10/2007 12:54",69.021,15.0618
"gp10-684-07","07/10/2007 14:51","07/10/2007 16:15",69.021,15.0765
"gp10-684-07","08/10/2007 07:52","08/10/2007 08:15",69.0206,15.0623
"gp10-684-07","13/10/2007 19:01","13/10/2007 19:28",69.1589,15.7363
"gp10-684-07","14/10/2007 06:15","14/10/2007 09:40",69.1546,15.7366
"gp10-684-07","15/10/2007 09:45","15/10/2007 10:12",69.1517,15.7404
"gp10-684-07","15/10/2007 19:23","15/10/2007 22:42",69.1626,15.7742
"gp10-684-07","16/10/2007 06:34","16/10/2007 10:47",69.1673,15.7716
"gp10-684-07","16/10/2007 19:08","16/10/2007 22:21",69.1623,15.7735
"gp10-684-07","17/10/2007 06:07","17/10/2007 11:52",69.1694,15.7702
"gp10-684-07","21/10/2007 07:56","21/10/2007 12:47",68.9779,15.3182
"gp10-684-07","21/10/2007 14:32","21/10/2007 15:07",68.9799,15.3142
"gp10-684-07","22/10/2007 06:20","22/10/2007 07:37",68.9776,15.3175
"gp10-684-07","22/10/2007 07:37","22/10/2007 08:27",68.9776,15.3168
"gp10-684-07","22/10/2007 10:24","22/10/2007 13:10",68.978,15.3174
"gp10-684-07","25/10/2007 11:54","25/10/2007 12:48",68.9308,15.2216
"gp10-684-07","26/10/2007 01:08","26/10/2007 01:47",68.9296,15.2202
"gp10-684-07","26/10/2007 04:33","26/10/2007 07:19",68.9321,15.2268
"gp10-684-07","26/10/2007 10:45","26/10/2007 12:43",68.9308,15.2221
"gp10-684-07","27/10/2007 06:48","27/10/2007 07:51",68.933,15.2251
"gp10-684-07","29/10/2007 18:34","29/10/2007 22:08",69.1552,15.7341
"gp10-684-07","30/10/2007 05:43","30/10/2007 07:04",69.1624,15.7711
"gp10-684-07","30/10/2007 09:41","30/10/2007 10:32",69.1622,15.7726
"gp10-684-07","31/10/2007 05:28","31/10/2007 05:57",68.9303,15.2203
"gp10-684-07","01/11/2007 01:04","01/11/2007 01:30",68.9852,15.3226
"gp10-684-07","02/11/2007 07:01","02/11/2007 09:23",68.9308,15.2229
"gp10-684-07","02/11/2007 09:38","02/11/2007 10:35",68.9312,15.2272
"gp10-684-07","03/11/2007 05:57","03/11/2007 09:52",68.931,15.2212
"gp10-684-07","04/11/2007 04:03","04/11/2007 05:27",68.9316,15.2214
"gp10-684-07","04/11/2007 05:39","04/11/2007 07:12",68.9299,15.2203
"gp10-684-07","04/11/2007 07:11","04/11/2007 09:57",68.9302,15.2198
"gp10-684-07","04/11/2007 10:16","04/11/2007 11:34",68.931,15.2214
"gp10-684-07","05/11/2007 08:49","05/11/2007 11:11",68.9319,15.2204
"gp10-684-07","06/11/2007 10:03","06/11/2007 11:55",68.9311,15.2204
"gp10-684-07","07/11/2007 08:43","07/11/2007 10:26",68.9306,15.2219
"gp10-684-07","07/11/2007 12:28","07/11/2007 13:09",68.9298,15.2174
"gp10-684-07","07/11/2007 13:10","07/11/2007 13:45",68.9318,15.2181
"gp10-684-07","08/11/2007 10:30","08/11/2007 14:25",68.9289,15.2346
"gp10-684-07","09/11/2007 09:47","09/11/2007 12:00",68.9294,15.2199
"gp10-684-07","09/11/2007 12:02","09/11/2007 13:51",68.9287,15.222
"gp10-684-07","10/11/2007 05:08","10/11/2007 07:36",68.9326,15.2241
"gp10-684-07","10/11/2007 11:16","10/11/2007 12:10",68.9299,15.22
"gp10-684-07","10/11/2007 12:39","10/11/2007 12:57",68.9306,15.2229
"gp10-684-07","10/11/2007 23:28","11/11/2007 00:28",68.9299,15.2208
"gp10-684-07","11/11/2007 02:33","11/11/2007 03:33",68.9307,15.2207
"gp10-684-07","11/11/2007 03:34","11/11/2007 05:11",68.9323,15.2239
"gp10-684-07","11/11/2007 13:45","11/11/2007 14:23",68.9301,15.222
"gp10-684-07","12/11/2007 07:53","12/11/2007 09:04",68.934,15.2249
"gp10-684-07","13/11/2007 04:45","13/11/2007 10:42",69.1553,15.7327
"gp10-684-07","13/11/2007 17:33","13/11/2007 18:56",69.1556,15.7321
"gp10-684-07","13/11/2007 19:05","13/11/2007 19:49",69.1553,15.733
"gp10-684-07","13/11/2007 19:52","13/11/2007 21:59",69.1548,15.7344
"gp10-684-07","14/11/2007 04:57","14/11/2007 11:00",69.156,15.7297
"gp10-684-07","16/11/2007 19:09","16/11/2007 20:03",69.1528,15.7475
"gp10-684-07","16/11/2007 20:12","17/11/2007 00:55",69.1552,15.733
"gp10-684-07","17/11/2007 08:25","17/11/2007 12:05",69.1567,15.7291
"gp10-684-07","19/11/2007 09:41","19/11/2007 16:44",69.0235,15.1632
"gp10-684-07","19/11/2007 23:08","19/11/2007 23:25",69.0225,15.1666
"gp10-684-07","19/11/2007 23:28","20/11/2007 04:05",69.0254,15.1605
"gp10-684-07","25/11/2007 17:09","25/11/2007 19:04",69.1534,15.7309
"gp10-684-07","26/11/2007 04:59","26/11/2007 05:59",69.1547,15.735
"gp10-684-07","27/11/2007 06:38","27/11/2007 08:45",69.0673,15.1772
"gp10-684-07","27/11/2007 08:54","27/11/2007 12:28",69.0673,15.1788
"gp10-684-07","27/11/2007 20:12","27/11/2007 23:37",69.0675,15.1767
"gp10-684-07","28/11/2007 03:56","28/11/2007 04:31",69.0674,15.1777
"gp10-684-07","29/11/2007 07:20","29/11/2007 11:12",69.0229,15.1685
"gp10-684-07","29/11/2007 11:31","29/11/2007 12:12",69.0222,15.1667
"gp10-684-07","29/11/2007 18:15","29/11/2007 22:04",69.0231,15.164
"gp10-684-07","30/11/2007 06:38","30/11/2007 13:29",69.023,15.1668
"gp10-684-07","30/11/2007 19:27","01/12/2007 02:36",69.0226,15.1666
"gp10-684-07","02/12/2007 11:15","02/12/2007 14:22",69.023,15.1667
"gp10-684-07","02/12/2007 22:48","03/12/2007 01:46",69.0224,15.1664
"gp10-684-07","03/12/2007 01:55","03/12/2007 04:20",69.0231,15.1674
"gp10-684-07","03/12/2007 12:16","03/12/2007 15:26",69.0227,15.1656
"gp10-684-07","03/12/2007 23:28","04/12/2007 05:13",69.0233,15.1646
"gp10-684-07","04/12/2007 12:58","04/12/2007 15:38",69.0226,15.1672
"gp10-684-07","08/12/2007 03:49","08/12/2007 07:47",69.0217,15.1646
"gp10-684-07","08/12/2007 16:10","08/12/2007 16:25",69.0224,15.167
"gp10-684-07","08/12/2007 16:36","08/12/2007 18:40",69.0226,15.1665
"gp10-684-07","08/12/2007 19:08","08/12/2007 19:43",69.0222,15.166
"gp10-684-07","09/12/2007 04:13","09/12/2007 08:08",69.0226,15.1643
"gp10-684-07","09/12/2007 17:05","09/12/2007 20:00",69.0222,15.1666
"gp10-684-07","10/12/2007 09:12","10/12/2007 09:36",69.0221,15.1666
"gp10-684-07","12/12/2007 03:02","12/12/2007 10:35",69.0229,15.1693
"gp10-684-07","13/12/2007 09:50","13/12/2007 11:04",69.0227,15.167
"gp10-684-07","14/12/2007 22:49","15/12/2007 00:22",69.0229,15.1682
"gp10-684-07","15/12/2007 08:02","15/12/2007 09:28",69.0219,15.1675
"gp10-684-07","17/12/2007 21:58","17/12/2007 23:35",69.0224,15.1667
"gp10-684-07","17/12/2007 23:41","18/12/2007 01:21",69.023,15.1681
"gp10-684-07","18/12/2007 08:18","18/12/2007 14:57",69.024,15.1682
"gp10-684-07","20/12/2007 11:48","20/12/2007 13:21",69.0212,15.159
"gp10-684-07","22/12/2007 01:47","22/12/2007 06:44",69.0236,15.1689
"gp10-684-07","22/12/2007 12:46","22/12/2007 18:49",69.0225,15.1649
"gp10-684-07","23/12/2007 01:25","23/12/2007 07:52",69.0246,15.1568
"gp10-684-07","25/12/2007 19:34","25/12/2007 20:58",69.0224,15.1685
"gp10-684-07","26/12/2007 05:30","26/12/2007 07:22",69.0224,15.1668
"gp10-684-07","26/12/2007 07:24","26/12/2007 09:46",69.0215,15.1662
"gp10-684-07","26/12/2007 18:11","26/12/2007 21:48",69.0237,15.1661
"gp10-684-07","26/12/2007 21:49","26/12/2007 22:43",69.0253,15.1662
"gp10-684-07","27/12/2007 06:31","27/12/2007 09:20",69.0217,15.1672
"gp10-684-07","27/12/2007 21:05","27/12/2007 22:51",69.0222,15.1718
"gp10-684-07","29/12/2007 08:49","29/12/2007 11:56",69.023,15.1665
"gp10-684-07","29/12/2007 20:30","30/12/2007 01:16",69.0232,15.1666
"gp10-684-07","30/12/2007 07:15","30/12/2007 13:18",69.0224,15.1664
"gp10-684-07","31/12/2007 02:34","31/12/2007 03:16",69.0228,15.1678
"gp10-684-07","31/12/2007 07:42","31/12/2007 15:27",69.0221,15.1688
"gp10-684-07","31/12/2007 20:15","31/12/2007 22:04",69.0225,15.168
"gp10-684-07","01/01/2008 09:14","01/01/2008 12:48",69.0233,15.1645
"gp10-684-07","02/01/2008 11:29","02/01/2008 15:33",69.0242,15.1631
"gp10-684-07","03/01/2008 11:01","03/01/2008 17:16",69.023,15.166
"gp10-684-07","03/01/2008 23:04","04/01/2008 05:49",69.022,15.1678
"gp10-684-07","06/01/2008 00:49","06/01/2008 08:40",69.0229,15.1679
"gp10-684-07","07/01/2008 04:21","07/01/2008 07:28",69.0241,15.1741
"gp10-684-07","08/01/2008 05:29","08/01/2008 09:30",69.0216,15.1668
"gp10-684-07","08/01/2008 19:47","08/01/2008 20:29",69.0229,15.1678
"gp10-684-07","09/01/2008 04:03","09/01/2008 08:10",69.0216,15.1673
"gp10-684-07","10/01/2008 06:19","10/01/2008 08:08",69.023,15.1699
"gp10-684-07","11/01/2008 06:16","11/01/2008 07:24",69.0232,15.1682
"gp10-684-07","11/01/2008 19:36","11/01/2008 21:49",69.0233,15.1697
"gp10-684-07","12/01/2008 05:40","12/01/2008 08:29",69.0225,15.1666
"gp10-684-07","13/01/2008 07:00","13/01/2008 08:00",69.0231,15.1687
"gp10-684-07","13/01/2008 08:11","13/01/2008 08:23",69.0224,15.167
"gp10-684-07","14/01/2008 07:35","14/01/2008 09:57",69.0231,15.168
"gp10-684-07","15/01/2008 08:47","15/01/2008 11:09",69.0225,15.1645
"gp10-684-07","17/01/2008 12:25","17/01/2008 12:46",68.9568,15.1965
"gp10-684-07","17/01/2008 23:34","18/01/2008 05:49",69.0213,15.1667
"gp10-684-07","18/01/2008 13:29","18/01/2008 17:33",69.0228,15.1697
"gp10-684-07","19/01/2008 03:20","19/01/2008 05:57",69.0215,15.1662
"gp10-684-07","19/01/2008 13:43","19/01/2008 17:26",69.0222,15.1665
"gp10-684-07","20/01/2008 01:15","20/01/2008 03:19",69.0225,15.1683
"gp10-684-07","20/01/2008 03:22","20/01/2008 06:08",69.0229,15.171
"gp10-684-07","20/01/2008 13:51","20/01/2008 19:18",69.0233,15.1704
"gp10-684-07","21/01/2008 03:01","21/01/2008 03:24",69.0223,15.1664
"gp10-684-07","21/01/2008 03:26","21/01/2008 07:51",69.0211,15.166
"gp10-684-07","21/01/2008 14:32","21/01/2008 20:17",69.021,15.1653
"gp10-684-07","22/01/2008 02:21","22/01/2008 09:12",69.021,15.1654
"gp10-684-07","22/01/2008 15:11","22/01/2008 21:20",69.0231,15.1638
"gp10-684-07","23/01/2008 02:54","23/01/2008 09:45",69.0217,15.1655
"gp10-684-07","25/01/2008 21:31","25/01/2008 22:45",69.0226,15.1678
"gp10-684-07","26/01/2008 06:52","26/01/2008 09:50",69.0221,15.1674
"gp10-684-07","26/01/2008 19:58","26/01/2008 22:59",69.0225,15.1669
"gp10-684-07","30/01/2008 10:29","30/01/2008 12:09",69.0217,15.1662
"gp10-684-07","31/01/2008 09:32","31/01/2008 14:23",69.0223,15.1668
"gp10-684-07","01/02/2008 00:57","01/02/2008 03:22",69.0222,15.1676
"gp10-684-07","01/02/2008 23:27","02/02/2008 05:18",69.0222,15.1663
"gp10-684-07","02/02/2008 13:36","02/02/2008 13:54",69.0222,15.168
"gp10-684-07","04/02/2008 03:30","04/02/2008 04:20",69.0229,15.1691
"gp10-684-07","04/02/2008 06:02","04/02/2008 07:45",69.022,15.1666
"gp10-684-07","04/02/2008 16:43","04/02/2008 17:07",69.023,15.1693
"gp10-684-07","04/02/2008 17:12","04/02/2008 19:04",69.0219,15.1652
"gp10-684-07","05/02/2008 03:42","05/02/2008 06:49",69.0228,15.1678
"gp10-684-07","05/02/2008 14:38","05/02/2008 15:10",69.0226,15.1668
"gp10-684-07","05/02/2008 16:22","05/02/2008 17:19",69.0229,15.1699
"gp10-684-07","06/02/2008 04:55","06/02/2008 06:59",69.0232,15.1696
"gp10-684-07","07/02/2008 03:47","07/02/2008 04:34",69.0228,15.1672
"gp10-684-07","09/02/2008 04:35","09/02/2008 09:44",69.0228,15.171
"gp10-684-07","14/02/2008 23:56","15/02/2008 00:52",69.0234,15.1684
"gp10-684-07","15/02/2008 00:56","15/02/2008 01:22",69.0235,15.1681
"gp10-684-07","15/02/2008 07:16","15/02/2008 15:13",69.0219,15.1672
"gp10-684-07","17/02/2008 15:20","17/02/2008 15:34",69.0223,15.167
"gp10-684-07","17/02/2008 15:48","17/02/2008 18:04",69.0231,15.1695
"gp10-684-07","19/02/2008 07:01","19/02/2008 07:40",69.0219,15.1668
"gp10-684-07","20/02/2008 04:15","20/02/2008 07:25",69.1576,15.7655
"gp10-684-07","26/02/2008 08:12","26/02/2008 10:19",69.1542,15.7366
"gp10-684-07","27/02/2008 09:07","27/02/2008 11:05",69.1533,15.7401
"gp10-684-07","29/02/2008 10:30","29/02/2008 11:36",69.0674,15.1789
"gp10-684-07","03/03/2008 01:42","03/03/2008 02:06",69.0676,15.1773
"gp10-684-07","03/03/2008 02:09","03/03/2008 04:49",69.0675,15.1781
"gp10-684-07","03/03/2008 10:37","03/03/2008 13:08",69.0676,15.1785
"gp10-684-07","07/03/2008 02:44","07/03/2008 08:59",69.0676,15.1793
"gp10-684-07","08/03/2008 02:34","08/03/2008 08:07",69.0675,15.1793
"gp10-684-07","10/03/2008 00:05","10/03/2008 15:59",69.0674,15.1794
"gp10-684-07","11/03/2008 04:29","11/03/2008 12:20",69.0674,15.1795
"gp10-684-07","14/03/2008 03:31","14/03/2008 14:40",69.0675,15.1794
"gp10-684-07","16/03/2008 10:58","16/03/2008 11:52",69.0679,15.1787
"gp10-684-07","18/03/2008 05:33","18/03/2008 06:30",69.0675,15.1776
"gp10-684-07","19/03/2008 15:22","19/03/2008 18:38",69.0676,15.1777
"gp10-684-07","20/03/2008 02:45","20/03/2008 07:36",69.0674,15.1791
"gp10-684-07","20/03/2008 13:54","20/03/2008 14:50",69.0676,15.1789
"gp10-684-07","20/03/2008 15:50","20/03/2008 17:07",69.0675,15.179
"gp10-684-07","22/03/2008 01:18","22/03/2008 09:39",69.0676,15.1789
"gp10-684-07","24/03/2008 04:16","24/03/2008 08:20",69.0676,15.1791
"gp10-684-07","25/03/2008 03:30","25/03/2008 03:51",69.0673,15.1769
"gp10-684-07","25/03/2008 04:35","25/03/2008 04:58",69.0676,15.1774
"gp10-684-07","25/03/2008 05:09","25/03/2008 09:22",69.0677,15.1793
"gp10-684-07","26/03/2008 03:30","26/03/2008 12:27",69.0674,15.1789
"gp10-684-07","27/03/2008 03:14","27/03/2008 04:43",69.0675,15.1787
